7.82002,1.0097,0.0326868,9.36698,0.854525,2.00407,2.47428,5.25912,9.95042,6.72662,4.32715,6.458,9.62711,2.88807
0.458205,1.0579,0.0559571,0.47108,7.44167,2.08405,6.64334,4.63509,1.97471,8.98531,6.06597,0.821276,3.18573,2.64066
3.57143,5.09193,0.0992329,7.8068,8.92959,9.54087,3.41701,9.74908,2.80733,2.87814,2.87477,6.20833,3.43017,0.875083
9.3402,0.781238,0.275367,8.08527,9.11406,9.92606,7.30029,5.93957,6.31429,4.22071,7.46026,4.62502,2.71328,2.03349
7.1811,2.71078,0.068107,4.67358,8.79478,3.90863,2.42544,4.28675,7.48071,8.29373,2.71262,0.923803,6.34946,5.4457
8.63302,5.20796,0.193626,4.27861,0.603538,3.6632,7.44352,3.27706,7.5979,7.87539,1.70001,2.06975,6.36778,3.255
6.27443,4.32381,0.214816,0.412535,3.46881,0.262281,8.16061,5.44447,5.23788,3.02768,6.16768,0.26765,8.39411,9.84985
9.91904,9.38657,0.000467245,7.85298,5.01662,4.38029,9.54237,8.64602,3.64756,4.56791,2.85691,6.01362,0.851787,5.98455
5.25148,1.70346,0.130458,2.6029,6.89824,8.63591,3.80212,2.26634,0.392279,3.03215,1.42331,1.60021,4.71048,8.99088
8.90042,9.28959,0.0914491,6.98567,8.23952,1.67009,9.24236,6.28582,5.85541,1.88893,7.22048,4.68732,9.75657,8.74395
1.68207,0.48492,0.0474652,7.74714,6.19113,4.30296,9.82905,6.79114,8.75467,9.72108,2.2184,4.56848,2.47442,7.53995
0.938447,2.47516,0.00704724,8.44302,1.83971,0.0492481,7.71251,4.12824,3.29242,5.69465,0.00673044,3.11851,2.73631,9.0804
9.95935,6.85313,0.594605,3.53309,0.668687,8.62352,5.57726,7.06701,5.21235,4.01476,6.04998,2.0204,6.82155,9.823
0.172403,7.57602,0.202581,4.78141,1.20784,0.242184,0.383439,4.46129,0.922008,6.19501,9.55563,1.3992,6.38916,2.57559
9.67115,3.03744,0.227011,5.36707,4.28799,8.20227,5.63388,8.69998,0.532091,2.85327,4.92497,3.96181,6.19821,3.36951
7.11084,1.86114,0.209057,3.616,4.10505,3.63737,3.32899,0.252158,8.02137,5.21434,7.34946,2.32026,6.65712,6.15545
0.751975,8.43697,0.211647,7.14736,5.698,6.22417,9.57376,6.21406,9.67002,3.95597,7.94574,4.03102,9.40134,8.40074
1.2417,9.22119,0.465894,0.286201,0.175376,7.54669,7.14147,6.75915,1.02166,1.10401,5.08182,0.101805,1.04139,2.6096
0.00417754,0.211846,0.489612,8.91042,7.47701,6.1126,4.46279,6.19054,4.35932,7.12308,7.56114,0.00255625,2.96293,8.00339
4.05837,9.05278,0.0207111,8.09217,5.1572,7.01842,8.53354,3.17562,2.69684,5.86823,7.3938,7.55497,6.3819,0.540184
5.29621,3.43429,0.165531,2.07321,4.47912,0.539607,9.1769,6.1097,5.67814,2.48806,6.81211,1.15025,2.24647,6.37927
7.19255,5.25793,0.0856089,8.82813,4.45441,5.27965,5.15279,2.87092,1.6364,3.01683,3.82799,7.09496,4.92497,4.03828
0.923705,4.71117,0.640504,4.95115,4.00983,3.28182,7.565,4.95641,2.42034,8.5902,5.53112,1.58518,2.19009,8.84897
3.2826,0.644976,0.115602,2.92716,6.79618,3.43199,1.50452,6.44583,5.08433,2.27193,4.26684,2.76271,2.80118,9.40508
4.12886,3.67645,0.0319598,7.14822,0.113542,8.3069,4.12882,3.06505,4.29995,9.26045,0.365237,8.53032,9.03718,7.93963
3.39822,3.96087,0.393721,7.27551,9.45275,2.42651,2.29163,5.42384,8.56165,5.68711,3.26416,0.715979,3.46708,1.24899
3.7848,1.08111,0.169472,8.32038,0.556013,4.90591,3.67008,2.99517,9.79632,6.81691,1.88316,0.300058,3.08038,1.89942
1.25812,5.22342,0.010459,5.78503,8.95975,6.45575,1.73958,7.14029,6.89003,0.777393,5.64834,1.6459,2.6055,0.59669
6.43905,1.14061,0.191239,4.16127,8.42454,1.23006,3.55929,1.03947,0.325515,0.936245,5.47052,3.03715,5.35862,2.28595
5.40625,2.76614,0.499442,4.12523,2.81547,9.57624,7.9207,3.22765,7.16189,9.91226,5.31152,0.715695,8.6901,4.52924
9.4871,9.72752,0.450351,9.056,4.2598,4.42534,6.72161,0.027686,5.31898,6.02463,6.0006,2.01555,5.27517,9.73171
4.71761,8.83622,0.418715,7.34257,6.6171,3.56628,8.4174,1.18764,0.657196,5.48658,2.87205,0.49537,5.67878,3.30473
1.24522,8.33884,0.879302,8.4282,2.74438,4.78956,8.19928,5.32442,7.49024,8.39996,8.07524,0.569437,0.520259,3.99626
4.37462,4.27323,0.196999,0.957333,9.89603,2.51865,0.871914,4.26575,4.40447,5.92691,3.55686,0.226752,1.01404,2.97022
9.68771,1.31973,0.675395,1.36441,1.61529,8.19061,9.61174,4.58916,0.058425,1.94857,9.57287,1.16614,9.334,6.49088
6.19469,4.13281,0.181176,5.01746,8.48568,8.78256,8.56216,4.19383,5.63223,0.808833,4.05497,1.94235,5.10383,0.0471582
2.58416,1.95277,0.211327,1.78058,6.29053,4.98658,9.4188,1.73635,2.78718,4.05129,0.0434406,0.106649,2.44181,9.52114
3.52749,6.59369,0.210219,3.1471,3.23225,4.49918,7.66571,7.53148,1.61881,7.40633,8.19364,0.465848,9.51358,4.76493
