0.998733,5.71191,0.0339745,1.01018,8.08461,8.07418,2.72211,0.4328,4.06348,4.84919,0.392475,6.32463,8.05541,7.2032
0.857011,3.78178,0.395035,9.36136,6.46014,5.53363,3.79092,3.91248,7.00629,4.65318,5.91787,1.58732,8.12557,6.44163
9.14118,5.7619,0.302405,2.52731,6.55148,0.761976,6.53549,1.96352,0.948021,3.38351,6.67758,0.0781259,3.06253,1.91398
4.31654,8.1359,0.0625843,1.85503,7.45799,6.35689,0.28286,4.02587,2.83943,2.31792,7.25268,5.75357,0.317617,8.18725
6.72906,5.26572,0.89711,7.72672,2.93064,5.31465,3.31234,0.50305,4.76073,3.66751,9.81443,1.09629,5.34856,3.1643
0.455351,3.07967,0.00716941,0.496268,0.778432,3.10553,4.57462,5.61297,7.23495,7.84972,0.165201,6.53058,9.41756,0.850429
7.56189,2.72745,0.252674,6.69675,2.22174,0.737004,6.8185,8.48444,8.03431,2.67815,1.59231,2.02699,7.56875,7.92487
1.85732,5.92076,0.132099,0.194841,4.68571,2.75537,9.42872,8.48951,3.19327,9.29706,5.77128,7.87195,3.86205,9.40009
2.24109,6.04333,0.228539,1.05571,3.40077,6.66342,2.1349,1.25868,4.64856,8.33796,6.16244,2.14062,7.38442,9.90849
7.78756,5.54056,0.258168,9.03757,4.49195,6.13988,2.95702,8.63315,7.40686,7.05058,9.14993,2.9446,9.94623,6.21651
2.78055,2.76196,0.31898,1.10215,3.88239,1.28626,8.20472,6.7912,9.62027,7.80045,2.16703,1.27307,6.53088,4.42596
8.47496,8.60178,0.0883235,4.45281,8.45955,9.62198,6.54835,8.08582,8.29861,4.78196,0.370097,0.215385,9.97808,1.58423
2.98605,6.6151,0.0353719,4.49477,3.52549,2.96449,4.17297,5.0821,4.89389,1.62907,9.74838,1.04962,1.02826,1.88713
9.68718,2.50137,0.472605,3.06763,7.57915,2.70586,7.34855,7.06784,9.23869,4.72329,4.35237,0.200329,6.93677,6.28714
7.20514,6.87036,0.101161,0.215719,5.59491,3.62403,9.02681,3.55153,0.608328,4.16344,4.87867,5.83194,7.36533,9.14295
5.23884,9.23366,0.150214,4.65227,0.635785,5.64068,2.94924,7.84803,1.79062,4.96429,4.76588,0.210639,0.206559,1.63254
5.9672,0.663419,0.0826352,8.84933,0.716218,7.47238,8.34283,7.93117,9.22047,8.44991,7.68931,4.2121,2.82614,8.94653
4.8567,6.55026,0.223627,8.49495,4.69675,8.33932,8.96073,3.03286,3.24403,2.32929,8.32096,0.390628,5.29049,7.31795
7.12157,2.28893,0.0154853,0.260979,6.27589,8.95824,1.18753,8.83678,9.79705,9.0741,8.47468,4.01936,3.39799,9.98062
7.33162,2.50614,0.76137,6.35174,3.67821,9.74673,3.24535,4.62059,8.19528,8.13746,6.35574,0.946562,8.87422,8.9941
