4.2416,8.55776,0.292865,2.17542,2.21769,2.66528,5.33705,9.84937,8.43588,1.76662,1.51902,0.186754,8.76625,4.40397,
3.33371,9.7269,0.0601418,0.803843,0.190105,5.0967,0.26489,2.00151,9.35694,2.01517,8.88517,3.07382,1.75211,7.75032,
4.35065,1.33159,0.0745353,2.71543,8.22943,2.04074,8.69912,6.08414,6.20409,2.16388,8.29927,5.91192,1.57399,4.10013,
0.917189,5.20023,0.247643,2.14402,4.51989,5.7463,8.01275,0.341354,7.13767,2.87375,9.1031,5.75578,7.43895,6.38557,
0.768045,8.53335,0.0259008,5.31401,2.50632,3.6482,5.38027,6.25736,7.43439,9.76854,9.90606,1.07242,4.17693,1.628,
7.79545,8.15972,0.439678,9.67507,8.94791,7.54826,3.59241,7.65249,5.44119,0.127873,9.16944,0.843022,8.6717,5.2705,
3.42955,0.52064,0.402929,2.02991,6.64509,4.04072,2.32921,7.08212,9.27414,0.524043,7.58857,1.02493,6.05725,4.23815,
6.49705,5.86364,0.131958,7.8258,8.19724,1.02434,6.03379,9.84675,4.24757,8.89174,3.42148,4.8499,2.32244,3.32123,
8.38683,7.44809,0.0679894,2.69836,1.28781,4.23742,8.30514,4.49138,6.56126,5.17349,0.835372,0.0968975,8.55639,7.19138,
7.37059,7.58851,0.12764,5.24984,4.08796,6.41424,4.11143,0.73474,8.78336,1.93398,4.39714,2.66151,2.07823,8.84613,
6.84974,3.65331,1.14781,1.25468,7.48321,0.247765,4.17974,8.81396,6.24665,7.49857,8.42748,0.611629,9.64887,8.6046,
4.50497,5.11457,0.569878,7.94733,0.726455,9.53519,7.93053,8.49568,6.95731,1.49209,7.59032,0.570025,0.415138,7.22181,
1.80971,5.72146,0.52119,9.63233,0.59733,9.3334,6.38179,8.74928,9.08179,7.57871,5.3187,1.46108,6.31633,8.55217,
3.4625,4.27798,0.0104689,5.95157,8.08388,5.737,1.81439,4.4271,6.34152,1.88683,1.88951,7.07341,2.87032,1.5209,
3.24087,9.35979,0.0477849,3.12159,4.50562,6.03376,9.46114,3.38075,0.217512,5.72948,5.40812,4.20333,5.43299,2.25159,
0.943749,1.58448,0.324532,4.40836,1.33876,0.605631,8.83702,3.77864,7.60844,5.1263,7.68748,3.40235,3.27707,7.69886,
1.59336,9.64242,0.191544,9.27196,3.91557,9.0615,6.68194,3.37317,2.86378,1.54108,0.919283,0.383124,9.1666,2.97757,
6.20624,8.21386,0.289776,0.259117,4.98466,7.20444,5.10044,3.05233,0.483777,0.834511,5.63103,0.685672,4.0941,9.53792,
2.02676,3.67348,0.252338,1.04673,2.46172,4.1428,8.11526,3.16041,7.01852,0.228808,5.57591,4.36569,4.07331,0.105093,
5.65008,0.855004,0.0461381,5.44387,5.06399,0.47998,7.0291,8.02866,7.62384,3.85558,0.702853,2.84298,2.04728,8.65961,
1.40904,1.7576,0.00082524,3.86981,9.95277,6.19594,5.17729,4.77047,7.28042,1.99841,7.26259,2.29746,3.40326,8.54671,
5.49123,1.13527,0.484534,3.56441,7.10495,2.96644,6.87968,6.76026,9.75956,8.87638,5.34422,0.247656,2.3612,4.69351,
8.6009,5.28709,0.187879,7.67421,0.492482,7.14895,2.47263,7.52043,5.82942,5.00738,9.01058,0.849131,1.34138,4.53661,
2.34251,0.62178,0.24807,9.31055,2.35711,5.98378,9.35205,9.97298,5.875,1.15837,8.73569,0.681643,6.37683,5.4029,
1.11123,6.40627,0.208979,2.30211,1.54118,2.61588,5.14484,9.28834,9.15317,7.36417,9.54079,2.03965,0.413746,3.82668,
7.69706,4.49932,0.00829549,9.42223,9.40385,0.563818,6.08314,9.3295,0.908107,2.55198,1.18947,1.47806,1.81931,7.07928,
9.48204,4.66177,0.446489,4.13643,0.937906,3.38984,3.0503,6.4487,3.24757,1.87403,6.75147,1.91506,6.3972,7.66897,
6.63591,9.75488,0.304252,3.55855,8.61996,5.64027,5.96256,2.74917,5.36344,3.40502,8.12537,3.15541,3.00722,2.31114,
4.25953,9.85959,0.206759,4.99482,8.00501,0.273671,9.59048,7.12734,9.17664,1.79447,9.68789,4.38156,0.888872,9.27856,
9.85662,0.180293,0.191501,8.56133,0.284411,0.0982478,1.24996,8.10801,1.36966,9.88993,0.00299098,0.269474,9.05164,0.988938,
1.39473,1.2953,0.129108,9.91934,4.34997,9.95033,5.19226,6.34379,0.0345849,1.26875,3.87118,2.86235,7.55553,5.74458,
0.423396,6.01418,0.248048,8.93762,4.58151,1.39018,4.67327,3.61412,2.46977,9.48241,0.831928,2.20791,8.26034,1.52891,
3.2098,7.16964,0.216453,7.93068,0.854943,9.02354,8.71647,7.67259,3.25374,5.66186,8.82137,0.774284,3.39167,3.83447,
8.84127,5.17704,0.542117,1.35962,1.11099,2.35581,4.1421,6.32366,1.7519,4.25983,5.00755,1.81767,9.5076,4.30229,
4.62839,9.38957,0.549264,1.48828,3.55951,4.67936,5.92002,7.85949,4.47388,2.42392,8.897,1.79606,6.39984,2.06014,
0.579074,2.50255,0.282084,0.99395,5.32226,1.22777,5.15851,9.04354,4.80769,2.78545,5.07111,0.0831032,6.71515,1.45481,
1.0454,0.0714176,0.315461,1.9611,0.170993,3.88435,4.27183,6.57428,3.87449,8.57178,5.89295,2.88087,8.80569,7.28712,
8.94665,6.31767,1.03452,7.09497,5.22832,2.44295,8.58469,2.91262,2.35425,7.91038,9.80376,1.83745,2.02616,3.73024,
6.37553,3.50511,0.460265,5.68113,2.70768,7.96805,8.93328,1.72098,4.56692,6.25365,5.17296,1.94102,2.66218,3.33192,
5.36201,9.25449,0.134099,3.80824,5.01663,4.49761,1.29382,5.1698,8.81304,0.748798,5.05511,1.21241,7.03389,8.63768,
4.61549,2.53646,0.200016,1.66485,1.11767,4.73747,2.59565,5.16297,4.11024,0.818039,8.78934,2.39795,2.36841,5.9404,
5.37776,4.06619,0.372288,7.03712,2.90987,6.17226,7.09935,8.80645,9.96599,8.4563,4.98437,2.31101,1.0984,0.824626,
5.70677,3.73894,0.365933,0.237078,4.57607,9.93662,4.8421,1.18662,3.49671,9.1554,4.86234,1.28361,3.59567,2.44483,
7.09967,4.12627,0.146728,6.06195,3.23854,0.185293,4.22612,8.46161,4.20279,6.26526,0.201934,3.90652,6.82046,1.53489,
7.34087,7.92766,0.234769,5.76361,9.05304,4.48432,8.03889,9.5406,8.94816,1.67205,2.16836,3.65281,2.7822,0.512938,
7.12076,8.66189,0.364904,2.94213,8.42569,0.627478,6.02107,6.16237,0.917984,8.55115,9.24506,1.7071,1.19343,8.04893,
0.249771,7.89613,0.182171,1.75494,5.1994,6.32461,7.73429,0.207756,1.74811,0.425069,4.13847,5.23587,9.33109,7.59008,
9.62987,9.2878,0.00312905,2.58991,8.69045,0.410915,6.25347,2.07317,3.76927,0.0622225,5.77417,6.54273,3.68971,2.88986,
9.86542,8.12043,0.0624581,9.73361,2.82513,1.97826,8.5781,2.1385,1.76238,0.404247,4.18252,5.66981,2.46124,6.11412,
0.465544,4.39639,0.0975311,9.20541,5.39819,7.44696,1.0964,7.20763,8.65049,8.79863,8.55562,4.28617,7.58888,6.36792,
5.81894,8.99985,0.431519,2.53407,0.178546,0.823755,4.84972,9.31735,6.75672,0.140624,3.46764,0.681331,1.1377,1.37677,
9.68626,6.9132,0.0830706,6.16714,1.17889,3.56074,5.38918,5.9535,0.438871,6.10697,9.77687,9.93749,9.3777,1.05903,
7.83971,2.07295,0.00893087,0.101153,0.085019,8.91385,5.01515,9.5696,6.33867,3.98992,8.51835,7.8379,1.58196,7.99397,
9.92488,7.5189,0.233902,1.19428,2.25277,2.28469,8.7128,6.03446,1.09566,4.82585,7.97738,5.8426,6.52791,4.55055,
1.35197,2.47874,0.154339,3.96784,7.4179,2.62961,5.81314,1.4566,1.0474,3.60538,5.53783,4.30932,6.73725,2.97718,
0.17366,8.71066,0.107194,1.61768,8.3701,6.20078,6.52857,5.6247,4.35803,5.38119,1.63954,5.74934,9.13695,4.63484,
4.97646,9.31517,0.00314767,2.90297,0.201977,4.6238,2.25875,2.76267,2.13672,1.84687,0.362849,8.39897,1.40554,2.97296,
2.84424,3.09575,0.333172,9.62923,8.40523,6.70872,3.3894,5.68201,7.56729,3.50488,6.53432,2.38046,8.40991,5.30237,
6.04989,0.513508,0.535823,5.57426,6.65142,0.350204,5.87446,1.97616,3.34113,4.29343,9.69605,1.56928,4.93883,6.96684,
3.16898,1.10252,0.116169,2.4499,5.39991,6.20777,4.05254,0.981952,3.67429,3.80871,2.91109,6.66451,0.382314,5.55787,
3.08406,3.78533,0.125181,3.92207,8.27465,2.06196,5.39779,0.716207,7.28322,9.07449,4.95054,3.64678,1.46578,5.44578,
1.09561,3.98287,0.0422201,9.59334,5.3222,0.191404,6.9246,1.78678,0.357217,3.74787,0.495653,0.435024,1.44934,9.02475,
0.211547,5.47275,0.557467,9.35338,2.20503,0.00826875,8.97292,7.81944,1.26227,4.97907,3.1624,0.46122,1.72057,7.56608,
6.36877,9.83876,0.0787903,4.22817,2.93019,7.66782,3.00106,8.76695,6.06284,8.11052,3.55183,5.68357,3.78829,9.81801,
2.88521,1.79449,0.01472,7.39959,4.96713,2.50807,3.07974,1.12485,5.40779,8.77449,2.93087,9.06379,5.17437,5.67659,
6.51993,0.484918,0.0230469,7.34924,8.70252,3.31455,7.59527,3.63848,1.97547,1.66316,2.81361,8.32665,5.94794,6.96087,
8.87098,4.54871,0.113716,1.22919,9.02353,8.5363,9.67271,9.21923,7.53582,4.51957,0.333815,0.424607,6.36868,8.46594,
1.89095,1.20962,0.147445,8.11034,0.401877,4.3546,7.75821,2.31291,3.11177,9.57014,5.27896,3.55145,9.14605,7.6431,
6.20918,7.70453,0.016122,0.962443,5.78589,3.4516,1.03192,3.44653,5.83007,6.00053,0.933941,6.75285,5.07618,5.38129,
6.95967,1.13766,0.671453,5.11435,6.86941,4.25034,5.41802,0.579813,4.92534,0.213204,3.32187,0.676662,2.66372,9.07497,
5.28966,3.26828,0.0598025,5.10061,5.97313,0.386312,2.74075,3.86026,9.41867,9.66244,6.5887,6.19696,2.34498,2.11641,
9.61446,0.297507,0.202518,3.71178,3.93834,1.6628,6.66991,1.16295,5.77001,6.60731,9.11477,1.95942,1.91107,9.34666,
9.54869,4.87834,0.230213,9.19347,4.63359,6.69804,4.0217,2.66899,7.66321,5.49441,4.53576,2.5437,2.01855,5.75259,
4.16248,8.85762,0.0873407,7.93448,4.80389,9.02895,9.57991,9.55453,3.03995,2.41498,8.49867,7.22123,7.15191,2.09948,
2.72136,7.97823,0.088937,4.76367,2.91854,1.8537,5.16465,2.28274,6.07864,3.71159,0.691335,9.26525,1.13384,6.39622,
9.23279,5.42694,0.5037,5.67946,4.6665,9.91153,3.06834,9.57681,7.50433,5.19537,8.54708,0.758302,4.77675,2.80813,
2.57601,5.00923,0.140357,8.97836,9.29067,8.36884,5.07459,8.68476,4.84218,2.53792,4.81121,1.97033,5.39411,8.87482,
3.31416,1.04303,0.202249,9.19972,9.77272,0.0824475,5.69585,0.195241,1.41991,4.44517,0.0282023,3.99552,2.7627,2.72894,
7.36235,8.99744,0.0368877,9.97124,6.64883,6.96535,6.66891,4.321,3.02682,1.73422,6.96338,3.50287,2.69005,1.68479,
9.1101,3.52652,0.182658,9.93764,1.90304,4.35713,0.20672,4.33749,0.146188,6.98266,7.5659,0.00706816,8.79458,0.517156,
9.42291,0.840135,0.156742,4.3602,1.83477,7.03378,6.66301,5.13492,2.54559,3.69233,7.07347,3.81763,2.85478,0.209229,
4.45659,1.97359,0.072495,8.42404,2.77993,2.20943,3.97309,5.77808,2.15001,5.23704,8.96502,5.12381,5.95657,2.07757,
6.25159,0.440942,0.914039,2.25124,6.60347,4.56092,5.39836,0.312274,8.39602,1.87214,5.05029,0.211918,1.70333,7.79061,
4.62257,1.53092,0.192281,1.6651,5.31848,7.64525,3.75234,5.62128,6.92492,7.1613,9.98709,3.03473,4.71425,2.3523,
1.56842,0.418883,0.170005,7.27382,1.10103,4.95056,4.0075,4.04244,1.29508,6.32831,9.90791,2.1813,1.10026,2.11108,
0.180362,1.34112,0.147031,1.15019,1.21613,9.42947,1.02289,1.75334,8.32819,1.85204,7.30896,1.67181,8.05983,1.57555,
5.73542,5.13007,1.07692,9.77128,5.91603,0.682868,6.96926,2.36956,5.11415,3.47347,8.68868,0.712661,7.70107,1.89336,
9.89721,2.42995,0.104863,2.4341,9.9646,5.03863,4.19158,7.8462,1.10617,1.3352,0.75942,3.57091,6.3372,9.29866,
9.23162,5.87377,0.439936,4.01065,6.93641,0.228596,2.00599,4.719,2.26164,1.43392,9.85665,0.672963,0.495265,3.91636,
0.805025,0.0565608,0.618124,8.81475,9.49638,5.71238,8.01374,6.93897,3.27112,7.74869,2.19737,1.21918,0.754169,5.31451,
7.24734,6.03857,0.290708,5.92602,8.64434,5.49447,5.52102,1.83585,5.17256,5.2177,3.8099,3.02384,1.68012,7.83166,
5.01607,5.0241,0.0627805,5.15149,1.17435,7.3186,3.71843,5.58627,8.44871,7.51027,5.07142,5.39971,2.96539,9.26229,
1.06773,5.26983,0.0250034,0.232671,0.503942,9.74839,1.16256,9.11854,5.27193,5.26354,4.3853,3.69134,0.313379,6.9597,
5.6568,3.88351,0.0978796,5.06306,4.85573,0.250359,7.78764,6.84647,8.6535,9.34163,4.85296,3.68111,8.48685,8.49781,
3.25161,9.73405,0.135743,1.42616,9.50956,7.22673,9.63885,0.180196,8.55853,3.20183,3.23394,2.74822,9.36588,2.27379,
2.2696,5.2264,0.183356,1.66037,5.77901,7.78898,9.30682,9.74404,8.16343,2.76106,5.08206,4.12855,8.54877,9.10392,
7.68883,6.12723,0.344855,5.98054,4.99542,7.94223,5.11865,9.22412,9.78634,9.06565,6.46294,2.70754,5.70122,0.328327,
6.7865,0.649147,0.218348,9.78001,2.56841,7.32616,0.841829,8.61757,5.47291,3.2571,1.99802,0.704872,6.78477,1.70379,
8.70091,6.23609,0.00206963,4.78422,8.38402,0.298443,5.92483,8.65901,1.91404,9.32632,7.44547,6.08278,3.22908,1.14838,
6.55226,3.75265,0.848516,1.01362,5.956,2.4102,8.2726,7.5548,3.45147,8.84617,7.57306,0.375688,4.19169,9.69988,
0.164952,2.34785,0.36206,5.14203,2.17696,8.2298,8.23484,2.96617,2.36034,0.264501,5.46626,1.3577,8.90297,2.26551,
4.54307,5.43406,0.206374,8.52617,9.39236,7.36277,6.08344,4.35027,5.02996,8.47828,4.4221,2.31621,8.51652,7.14147,
9.19102,3.41586,0.306032,3.48025,2.57621,8.35203,2.56043,3.12358,7.93502,3.91128,6.92226,2.38124,1.54005,3.61878,
9.10035,9.55735,0.398561,8.61708,7.20013,2.55352,6.94825,9.16942,0.50414,3.08547,7.56004,1.67187,9.10168,1.8859,
3.48523,6.20934,0.363773,3.92578,0.538819,5.92771,7.10353,8.98425,8.26623,0.483568,7.33331,0.886124,3.08874,2.37108,
8.58628,9.52759,0.279635,9.81747,2.13439,2.72637,2.15193,7.41571,5.78862,9.29839,8.07948,1.8679,3.71638,1.14962,
8.61826,7.05422,0.245234,1.6417,1.99709,5.08735,3.12853,1.28335,9.26291,1.80993,9.51818,2.13297,8.88623,0.949329,
8.05642,4.28574,0.449278,1.02068,4.63467,4.85272,9.5981,5.22278,9.20123,4.99969,9.7811,0.999044,0.924974,6.03928,
4.47645,5.73216,0.347598,2.07512,6.52935,8.8281,3.86814,1.78394,2.7581,5.38954,2.04265,0.78418,9.71579,3.33902,
6.05149,7.42135,0.605238,2.2325,1.66998,7.38915,9.45297,6.07117,8.12419,3.26634,7.34159,0.0619009,0.36764,8.9233,
1.77939,6.17841,0.493986,2.41787,7.21383,2.86815,4.92386,5.25914,0.345887,3.33106,5.06408,2.04917,0.355619,6.89576,
5.08168,7.8158,0.168849,7.85104,2.45681,1.66641,7.3886,0.261682,8.09277,5.2338,4.55141,5.49797,4.39348,1.17036,
2.71053,5.83568,0.353126,4.99259,0.503792,7.23111,3.34838,6.22271,5.04349,6.0093,8.35261,2.26098,0.265845,8.06372,
0.749491,6.70317,0.217885,1.99097,2.21552,6.24136,8.47103,2.67988,0.721904,3.0437,5.46585,4.54289,2.37395,8.93121,
4.52394,3.91147,0.0553879,0.90397,3.01868,5.02609,3.54908,9.30873,1.88616,0.705555,8.25878,5.30885,5.89588,2.0311,
3.35171,2.21756,0.564055,0.0716923,4.93247,0.0484571,4.41872,5.35668,9.64819,7.16707,6.90493,1.2342,3.22165,6.26097,
0.02095,2.10687,0.0963813,9.88054,2.29171,6.7854,2.19066,8.34501,4.62761,6.23227,5.79673,5.60087,3.89023,3.03818,
4.18885,1.96169,0.0464626,0.896185,2.17948,0.483741,0.230003,5.65227,7.73059,7.95791,8.59651,1.47708,5.20017,9.21691,
6.05623,7.02922,0.101783,0.66854,6.14937,2.5363,7.5565,2.14615,0.307996,6.48241,9.80587,7.31861,3.85022,0.682623,
6.97318,8.30726,0.186899,1.20534,8.15565,1.98157,4.17303,6.07809,4.39281,9.96237,7.56417,1.00826,5.77431,8.78499,
7.22414,6.12846,1.10853,0.993999,6.13941,5.08823,7.9102,6.70382,1.03494,4.3141,6.99949,0.348191,2.05288,2.74008,
1.18081,5.90947,0.528912,9.43173,9.02915,2.92936,3.78172,9.44969,0.911935,6.89327,5.1842,0.836308,5.83236,4.48709,
4.58402,3.70501,0.0324216,4.90963,6.13804,2.10492,7.46465,8.33439,6.12503,3.40635,0.504955,6.77599,3.98209,6.94988,
2.79868,7.41301,0.513932,7.66314,4.40717,1.30623,3.85234,6.34222,3.72797,5.93222,2.81379,1.34692,7.69576,2.61076,
3.7418,8.43401,0.339674,8.89998,1.90337,9.98851,6.9068,2.59102,7.26211,4.32067,7.45883,0.490219,9.11296,1.45301,
5.12023,5.7048,0.523281,4.78541,8.35731,1.31067,8.48734,6.72818,0.542281,4.11779,7.65828,2.78346,1.6216,4.15347,
1.02841,4.41129,0.509572,4.38258,7.95083,9.54898,9.65861,2.19583,5.36821,3.54766,5.59898,2.10311,7.05012,1.44362,
7.25128,2.31571,0.157331,4.26071,9.76753,2.87846,8.25289,6.34559,0.295476,6.07274,4.5176,7.35694,8.062,8.0073,
7.55817,0.121974,0.0239807,3.04291,2.22144,5.77477,6.5993,4.48596,5.50467,6.93894,2.70981,3.85852,0.183663,6.83172,
8.56649,6.98876,0.168814,7.25585,9.00803,7.88166,7.04607,3.31328,6.24665,7.49074,6.88969,5.00631,0.998741,5.83736,
5.8236,7.22558,0.354678,1.07021,7.04464,9.27678,4.76095,7.31311,1.43152,9.61142,9.16651,1.47115,5.68898,4.65596,
2.89413,1.58744,0.141642,0.575852,8.34008,1.70386,6.80565,2.49778,0.233588,5.91993,6.30658,4.74595,5.21589,3.53782,
2.65531,7.72416,0.0172515,9.94546,3.32179,9.27269,6.0999,1.03622,5.71569,3.65805,0.882,3.77113,1.38914,7.34029,
4.28966,6.37235,0.117771,9.38458,6.64393,4.59227,2.24106,5.41252,8.28281,9.26675,6.20013,5.62409,4.02448,9.46261,
9.87292,4.24527,0.187367,9.07475,9.40163,3.13303,6.88068,3.5353,7.85466,3.32397,6.03698,3.54433,9.48118,0.123902,
2.35203,0.545026,0.257209,2.90375,3.28782,8.43633,9.46956,4.95625,9.61302,5.9856,9.90205,3.78286,8.58203,8.18883,
3.84953,9.05992,0.0193004,4.38266,9.32029,6.03115,5.47788,6.79592,8.97941,7.02609,7.46593,9.85127,0.335218,4.00655,
3.77279,9.3033,0.538501,0.580661,9.17129,1.87207,3.9096,8.5793,2.22762,9.53388,5.92552,0.273651,9.25316,7.84867,
8.73779,6.11475,0.558871,2.93861,9.22187,1.98302,8.66448,3.85541,7.90782,6.75271,2.71857,0.937993,4.84406,4.08672,
0.764176,3.50569,0.167155,9.36901,4.87669,2.55367,9.4825,2.4206,3.06352,8.58469,2.91919,2.84599,2.61885,5.06987,
0.624662,8.6875,0.88119,0.153561,0.899286,4.30388,5.30655,7.23635,1.3959,0.808475,8.03477,0.444956,8.37789,7.19268,
1.52667,8.72141,0.691508,2.17987,7.12152,1.37426,7.19418,2.66697,3.83498,4.45121,1.42743,0.732485,0.877593,9.70315,
7.0449,3.56163,0.384582,3.67096,7.79225,4.34623,7.13143,7.92809,7.33282,2.64519,7.74395,2.63497,5.95718,2.38505,
0.749952,4.43985,0.582976,8.07617,6.21693,7.96623,8.38509,8.16479,5.64912,4.71273,6.7812,1.68657,6.23439,1.41446,
1.0954,0.460531,0.145288,1.86204,5.24383,2.96853,2.1532,8.8868,0.502743,9.60746,2.61091,1.49003,2.91693,4.76108,
6.0787,4.73137,0.0651299,4.63874,3.24603,5.96726,1.68053,4.73358,7.317,6.88736,5.90256,4.27868,1.8495,4.47907,
2.08509,4.09176,0.241489,8.70423,1.93542,8.65575,7.18964,6.33491,0.795037,2.17883,9.54725,0.640229,0.33109,4.62274,
4.03836,2.75839,0.186872,0.760646,4.17853,8.48716,3.67253,4.24366,3.13184,6.88728,4.47096,3.38648,6.52396,8.19694,
5.61733,0.528353,0.0280309,1.11518,2.91053,7.30221,8.30325,2.69119,0.905103,2.07229,9.03284,4.93017,1.40091,5.03633,
6.45226,3.05887,0.481597,4.19317,4.64525,2.80033,5.07946,0.541152,5.14526,6.38302,9.4735,1.14479,0.471879,0.868037,
7.34007,4.47734,0.707444,0.0129424,7.52282,6.03778,6.97085,9.13362,8.83439,9.66194,8.30433,0.817457,8.99933,1.77876,
6.36,2.59596,0.224757,7.4901,6.11622,5.34866,4.93642,6.41176,2.51639,2.90596,0.509331,0.318342,0.377444,3.70516,
9.72933,0.791933,0.014589,5.1971,7.60279,0.0582947,9.75961,9.7689,5.91358,9.4786,6.82224,1.46926,3.8996,0.521947,
1.26334,2.94223,0.00912434,3.35278,0.0898588,0.257059,0.385457,8.37373,7.31181,9.61661,6.44226,5.11563,8.43944,1.6021,
8.82814,4.49159,0.0841482,4.27807,1.45905,2.28078,3.07296,7.28992,1.70236,1.5829,3.82953,2.95727,2.86127,9.38152,
7.31476,9.16168,0.356237,7.27595,6.85908,0.58156,4.27618,9.80319,2.18143,3.33391,2.99582,0.763493,2.03482,9.17721,
0.975263,1.23879,0.375171,5.50716,8.79326,8.38551,5.33688,6.87817,1.42999,3.7621,9.58294,0.432742,3.10075,4.38587,
2.60096,4.35236,0.0592983,6.62583,0.279239,3.16317,3.4454,6.85723,9.46376,7.39977,7.93003,0.0839021,0.142613,6.8918,
0.430035,7.59269,0.29378,7.55877,0.263305,5.37448,8.86336,6.47589,0.233339,1.72336,4.4292,1.61614,2.42866,8.41745,
9.78312,4.8819,0.101938,3.27276,5.34838,0.207258,3.3879,0.444397,8.97725,0.578452,2.04041,3.19765,2.91135,0.998908,
7.41899,1.01751,1.21563,1.04899,0.359349,9.57433,5.76692,4.69422,5.81224,6.29676,9.72101,0.984177,1.05929,3.51511,
4.36548,0.618202,0.117762,9.22273,6.44247,8.6742,7.35633,7.78605,0.206841,6.38408,7.27779,7.77441,4.57539,8.63965,
7.76856,6.12069,0.364723,9.89728,3.64922,2.37688,8.18725,3.06865,4.84654,5.84322,6.92696,1.44041,8.92227,6.56568,
4.70556,6.32892,0.150511,9.63078,4.45358,1.29824,9.47116,1.74309,6.10823,0.985553,4.18958,4.24032,7.05152,4.97407,
