0.78795,0.21005,0.55856,0.41622,0.8044,0.19389,0.39359,0.59996,0.40425,0.58931,4.1895,0.57911,8.3496,1.4117,12.373,4.4705,31.869,161.14,3.7609,1.0955,35.184,8.5604,0.52037,0.25596,23.774,48.098,6.5815,123.95,467.84,0.19329,58.239,0.039714,19.066,0.11012,67.618,1.1384,0.34206,8.1798,50.579,3.0849,0.09858,1.3085,41.166,0.015608,8.7209,46.572,0.0031953,1.368,0.4229,1.0925,0.0018172,5.197e-05,0.0051222,0.10658,0.00083307,0.056664,0.0032917,1.4996e-05,0.0054313,0.087691,0.00033374,0.054893,0.0034855,1.5431e-05,0.0051046,0.093876,0.00035361,0.053592,0.91436,0.66404,0.022616,0.024153,0.0035664,1.9447e-05,0.00095936,0.25844,0.00098539,0.024999,0.0001571,1.1242e-05,0.0013234,0.010591,0.00023062,0.025311,0.0039069,1.3488e-05,0.00080931,0.12471,0.00041681,0.014892,0.00018883,1.7998e-06,0.0010929,0.0058477,4.3584e-05,0.016611,0.0042845,1.4772e-05,0.00086132,0.1377,0.00045981,0.016035,0.0002068,1.9402e-06,0.0011516,0.0064463,4.7635e-05,0.017702,0.0056981,0.00019083,0.056683,0.028757,0.00041383,0.049465,0.004145,0.00038622,0.12446,0.007408,0.00065438,0.10409,0.0066697,2.5422e-05,0.0048452,0.082854,0.00029456,0.032357,0.0012142,1.1508e-05,0.0097686,0.0087474,7.9849e-05,0.060788,0.0070638,2.6429e-05,0.0044225,0.08527,0.00030091,0.030114,0.0013264,1.125e-05,0.0087899,0.0091505,7.786e-05,0.055586,0.00079283,2.578e-05,0.0033458,0.027412,0.0003855,0.058994,0.00012551,4.9977e-05,0.0073519,0.0055023,0.00063199,0.12768,0.002521,1.0078e-05,0.002481,0.058123,0.00020743,0.023914,0.00030531,4.9022e-06,0.0052195,0.0075394,6.3958e-05,0.047143,0.0025977,1.0171e-05,0.0022481,0.060248,0.00021345,0.022578,0.00032007,4.6037e-06,0.004701,0.0079718,6.3526e-05,0.044079
0.78735,0.21065,0.55797,0.4168,0.80438,0.19391,0.3947,0.59885,0.40542,0.58813,4.2049,0.58155,8.381,1.4171,12.374,4.4705,31.939,161.66,3.7686,1.0972,35.118,8.5501,0.51957,0.25587,23.773,48.094,6.5809,124.37,470.38,0.19234,58.247,0.039625,19.072,0.11042,67.827,1.1385,0.34204,8.1854,50.584,3.077,0.097611,1.3016,41.147,0.015575,8.709,46.57,0.0031857,1.3646,0.42451,1.0946,0.001818,5.1874e-05,0.005116,0.10671,0.00083213,0.056589,0.0032871,1.4963e-05,0.0054212,0.087611,0.00033316,0.054764,0.0034829,1.5408e-05,0.0050994,0.093852,0.00035323,0.053512,0.91829,0.66746,0.022445,0.023973,0.00359,1.9606e-05,0.00097053,0.25996,0.00099143,0.025244,0.00015604,1.1296e-05,0.0013311,0.010515,0.00023107,0.025418,0.0039375,1.3589e-05,0.00081909,0.12562,0.00041966,0.015055,0.00018766,1.8e-06,0.0010996,0.0058094,4.3503e-05,0.016695,0.0043203,1.489e-05,0.00087226,0.13876,0.00046318,0.01622,0.00020563,1.9414e-06,0.0011594,0.0064073,4.7569e-05,0.017803,0.0056371,0.00019062,0.056758,0.028549,0.00041226,0.049382,0.0041022,0.00038412,0.12397,0.0073154,0.000649,0.10336,0.0066043,2.5183e-05,0.0048327,0.082306,0.00029256,0.032277,0.0011946,1.1371e-05,0.0096936,0.0085888,7.8827e-05,0.06031,0.0069969,2.6187e-05,0.0044126,0.084744,0.00029898,0.030058,0.0013058,1.1117e-05,0.0087258,0.00899,7.6886e-05,0.055185,0.00078822,2.5769e-05,0.0033479,0.027237,0.00038448,0.058939,0.00012375,4.9733e-05,0.007319,0.0054298,0.00062787,0.12691,0.0025073,1.0028e-05,0.0024825,0.0578,0.00020625,0.023896,0.00030055,4.8641e-06,0.0051968,0.0074248,6.3282e-05,0.046883,0.0025849,1.0125e-05,0.0022514,0.059942,0.00021233,0.022579,0.00031529,4.5704e-06,0.0046851,0.0078557,6.2884e-05,0.043876
0.78675,0.21125,0.55738,0.41738,0.80436,0.19393,0.39581,0.59775,0.40659,0.58697,4.2204,0.58401,8.4124,1.4225,12.375,4.4705,32.01,162.18,3.7763,1.099,35.053,8.5398,0.51877,0.25578,23.773,48.09,6.5803,124.79,472.92,0.19141,58.255,0.039538,19.077,0.11071,68.035,1.1386,0.34202,8.1909,50.588,3.0691,0.09666,1.2948,41.128,0.015542,8.6971,46.569,0.0031762,1.3613,0.42612,1.0967,0.0018189,5.1779e-05,0.0051098,0.10685,0.0008312,0.056516,0.0032825,1.493e-05,0.005411,0.087534,0.00033258,0.054636,0.0034804,1.5386e-05,0.0050942,0.09383,0.00035286,0.053434,0.92223,0.67088,0.022277,0.023796,0.0036135,1.9767e-05,0.00098178,0.26148,0.00099749,0.02549,0.00015499,1.135e-05,0.0013389,0.010441,0.00023152,0.025525,0.0039681,1.369e-05,0.00082896,0.12652,0.00042251,0.015219,0.00018652,1.8004e-06,0.0011064,0.005772,4.3426e-05,0.01678,0.0043561,1.5008e-05,0.0008833,0.13983,0.00046656,0.016406,0.00020448,1.9427e-06,0.0011673,0.0063691,4.7507e-05,0.017904,0.0055771,0.00019041,0.056831,0.028343,0.00041068,0.049297,0.0040603,0.00038203,0.12347,0.0072247,0.00064367,0.10263,0.0065395,2.4947e-05,0.0048201,0.08176,0.00029055,0.032195,0.0011754,1.1237e-05,0.0096191,0.0084337,7.7821e-05,0.059835,0.0069307,2.5948e-05,0.0044026,0.084217,0.00029706,0.03,0.0012856,1.0987e-05,0.0086622,0.0088328,7.5928e-05,0.054786,0.00078363,2.5756e-05,0.0033498,0.027062,0.00038346,0.058882,0.00012202,4.9492e-05,0.0072863,0.0053588,0.00062379,0.12615,0.0024936,9.9782e-06,0.002484,0.057477,0.00020507,0.023877,0.0002959,4.8265e-06,0.0051743,0.0073126,6.2617e-05,0.046625,0.0025721,1.008e-05,0.0022547,0.059636,0.00021122,0.022579,0.00031061,4.5376e-06,0.0046692,0.007742,6.2254e-05,0.043673
0.78614,0.21186,0.55679,0.41796,0.80434,0.19395,0.39691,0.59664,0.40775,0.5858,4.2358,0.58646,8.4438,1.428,12.376,4.4704,32.08,162.69,3.784,1.1008,34.987,8.5294,0.51797,0.25568,23.772,48.086,6.5797,125.21,475.45,0.1905,58.262,0.039453,19.083,0.11101,68.243,1.1387,0.34199,8.1964,50.593,3.0612,0.095726,1.2881,41.11,0.015509,8.6853,46.567,0.0031667,1.358,0.42774,1.0988,0.0018197,5.1686e-05,0.0051037,0.10699,0.0008303,0.056443,0.0032779,1.4897e-05,0.005401,0.087458,0.00033201,0.05451,0.0034779,1.5363e-05,0.0050891,0.09381,0.0003525,0.053356,0.92618,0.67431,0.022112,0.023622,0.0036371,1.9928e-05,0.00099311,0.26299,0.0010036,0.025736,0.00015397,1.1405e-05,0.0013467,0.010368,0.00023199,0.025633,0.0039988,1.3792e-05,0.0008389,0.12743,0.00042537,0.015385,0.0001854,1.8009e-06,0.0011132,0.0057353,4.3352e-05,0.016865,0.004392,1.5127e-05,0.00089443,0.1409,0.00046994,0.016593,0.00020335,1.9442e-06,0.0011752,0.0063318,4.7448e-05,0.018005,0.0055181,0.0001902,0.056904,0.028137,0.0004091,0.049211,0.0040193,0.00037997,0.12298,0.0071361,0.00063838,0.10191,0.0064754,2.4714e-05,0.0048073,0.081214,0.00028856,0.032112,0.0011567,1.1105e-05,0.0095452,0.0082819,7.6832e-05,0.059363,0.0068652,2.5711e-05,0.0043925,0.083692,0.00029515,0.029941,0.0012659,1.0859e-05,0.008599,0.008679,7.4985e-05,0.054389,0.00077906,2.5744e-05,0.0033517,0.026887,0.00038244,0.058825,0.00012033,4.9253e-05,0.0072538,0.0052893,0.00061975,0.12539,0.0024799,9.9285e-06,0.0024854,0.057154,0.00020389,0.023858,0.00029133,4.7895e-06,0.0051519,0.0072026,6.1963e-05,0.04637,0.0025592,1.0034e-05,0.0022579,0.05933,0.00021011,0.022578,0.00030602,4.5053e-06,0.0046535,0.0076305,6.1634e-05,0.043473
0.78554,0.21246,0.5562,0.41853,0.80431,0.19397,0.39801,0.59554,0.40891,0.58464,4.2513,0.58893,8.4753,1.4335,12.377,4.4704,32.149,163.21,3.7916,1.1026,34.921,8.519,0.51718,0.25559,23.771,48.082,6.579,125.63,477.98,0.1896,58.27,0.03937,19.088,0.1113,68.45,1.1388,0.34197,8.2018,50.597,3.0534,0.094808,1.2814,41.091,0.015476,8.6734,46.565,0.0031573,1.3546,0.42937,1.101,0.0018207,5.1593e-05,0.0050976,0.10713,0.00082941,0.056371,0.0032735,1.4865e-05,0.005391,0.087383,0.00033145,0.054384,0.0034755,1.5341e-05,0.005084,0.093792,0.00035215,0.053279,0.93013,0.67774,0.021951,0.023452,0.0036607,2.009e-05,0.0010045,0.26451,0.0010096,0.025984,0.00015296,1.146e-05,0.0013545,0.010297,0.00023246,0.025741,0.0040296,1.3893e-05,0.00084891,0.12833,0.00042823,0.015551,0.00018429,1.8015e-06,0.00112,0.0056992,4.3281e-05,0.016951,0.004428,1.5246e-05,0.00090565,0.14197,0.00047333,0.016781,0.00020225,1.9458e-06,0.0011832,0.0062951,4.7392e-05,0.018107,0.0054599,0.00018999,0.056974,0.027933,0.00040751,0.049124,0.0039792,0.00037791,0.12249,0.0070491,0.00063314,0.10119,0.0064119,2.4482e-05,0.0047945,0.08067,0.00028657,0.032028,0.0011383,1.0976e-05,0.0094718,0.008133,7.5857e-05,0.058895,0.0068003,2.5476e-05,0.0043823,0.083167,0.00029323,0.029882,0.0012466,1.0733e-05,0.0085361,0.008528,7.4056e-05,0.053994,0.00077449,2.5731e-05,0.0033535,0.026714,0.00038141,0.058765,0.00011867,4.9015e-05,0.0072215,0.0052211,0.00061574,0.12464,0.0024662,9.8788e-06,0.0024867,0.056832,0.00020271,0.023838,0.00028685,4.7529e-06,0.0051297,0.0070946,6.1319e-05,0.046116,0.0025464,9.9883e-06,0.0022611,0.059023,0.00020899,0.022577,0.00030151,4.4734e-06,0.0046379,0.0075209,6.1023e-05,0.043274
0.78493,0.21306,0.55561,0.41911,0.80429,0.194,0.3991,0.59445,0.41006,0.58349,4.2668,0.5914,8.5067,1.439,12.377,4.4704,32.219,163.72,3.7993,1.1043,34.856,8.5086,0.51638,0.25549,23.77,48.078,6.5784,126.05,480.51,0.18872,58.277,0.039288,19.094,0.11159,68.656,1.1389,0.34194,8.2072,50.601,3.0456,0.093905,1.2749,41.073,0.015443,8.6616,46.564,0.003148,1.3513,0.43101,1.1031,0.0018216,5.1502e-05,0.0050915,0.10727,0.00082855,0.056301,0.0032691,1.4834e-05,0.0053811,0.08731,0.0003309,0.054259,0.0034732,1.532e-05,0.005079,0.093775,0.0003518,0.053203,0.9341,0.68116,0.021793,0.023285,0.0036844,2.0252e-05,0.001016,0.26603,0.0010157,0.026233,0.00015198,1.1516e-05,0.0013624,0.010226,0.00023295,0.025849,0.0040604,1.3995e-05,0.000859,0.12924,0.0004311,0.015718,0.00018321,1.8022e-06,0.0011269,0.0056638,4.3213e-05,0.017036,0.0044641,1.5366e-05,0.00091695,0.14304,0.00047672,0.016971,0.00020117,1.9475e-06,0.0011912,0.0062591,4.7339e-05,0.018209,0.0054025,0.00018978,0.057044,0.02773,0.00040593,0.049035,0.0039399,0.00037588,0.12201,0.0069639,0.00062794,0.10048,0.006349,2.4253e-05,0.0047816,0.080127,0.00028459,0.031944,0.0011204,1.0848e-05,0.0093989,0.007987,7.4897e-05,0.058429,0.006736,2.5244e-05,0.004372,0.082643,0.00029133,0.029821,0.0012277,1.0609e-05,0.0084737,0.00838,7.3142e-05,0.053601,0.00076993,2.5718e-05,0.0033552,0.026541,0.00038039,0.058704,0.00011704,4.8779e-05,0.0071893,0.0051542,0.00061177,0.12389,0.0024525,9.8292e-06,0.002488,0.056509,0.00020154,0.023818,0.00028246,4.7169e-06,0.0051076,0.0069886,6.0685e-05,0.045864,0.0025335,9.9427e-06,0.0022642,0.058717,0.00020788,0.022575,0.00029709,4.442e-06,0.0046223,0.0074134,6.0422e-05,0.043076
0.78433,0.21367,0.55502,0.41968,0.80427,0.19402,0.40019,0.59336,0.41121,0.58234,4.2823,0.59387,8.5382,1.4445,12.378,4.4703,32.288,164.23,3.8069,1.1061,34.79,8.4982,0.51558,0.2554,23.77,48.074,6.5778,126.46,483.04,0.18785,58.285,0.039207,19.099,0.11188,68.861,1.139,0.34192,8.2125,50.605,3.0379,0.093018,1.2684,41.055,0.015411,8.6498,46.562,0.0031387,1.348,0.43265,1.1053,0.0018226,5.1411e-05,0.0050855,0.10742,0.0008277,0.056231,0.0032647,1.4802e-05,0.0053712,0.087239,0.00033035,0.054135,0.003471,1.5299e-05,0.005074,0.093759,0.00035147,0.053127,0.93807,0.68459,0.021638,0.023122,0.003708,2.0415e-05,0.0010276,0.26755,0.0010218,0.026483,0.00015101,1.1572e-05,0.0013703,0.010157,0.00023344,0.025958,0.0040912,1.4097e-05,0.00086917,0.13015,0.00043396,0.015885,0.00018215,1.8031e-06,0.0011338,0.0056291,4.3147e-05,0.017122,0.0045003,1.5486e-05,0.00092834,0.14412,0.00048012,0.017161,0.00020011,1.9493e-06,0.0011993,0.0062238,4.7289e-05,0.018312,0.005346,0.00018957,0.057112,0.027529,0.00040434,0.048944,0.0039015,0.00037386,0.12152,0.0068804,0.00062278,0.099769,0.0062868,2.4027e-05,0.0047685,0.079585,0.00028261,0.031858,0.0011029,1.0722e-05,0.0093266,0.0078442,7.3953e-05,0.057966,0.0066723,2.5014e-05,0.0043616,0.082119,0.00028943,0.029759,0.0012093,1.0487e-05,0.0084117,0.008235,7.2242e-05,0.053211,0.00076538,2.5705e-05,0.0033568,0.026369,0.00037936,0.058642,0.00011544,4.8546e-05,0.0071574,0.0050887,0.00060784,0.12314,0.0024388,9.7797e-06,0.0024892,0.056187,0.00020037,0.023797,0.00027815,4.6813e-06,0.0050857,0.0068848,6.0062e-05,0.045614,0.0025206,9.8971e-06,0.0022673,0.05841,0.00020678,0.022573,0.00029275,4.411e-06,0.0046069,0.007308,5.9831e-05,0.04288
0.78373,0.21427,0.55443,0.42025,0.80424,0.19404,0.40128,0.59228,0.41235,0.5812,4.2978,0.59636,8.5698,1.45,12.379,4.4703,32.356,164.74,3.8146,1.1079,34.725,8.4877,0.51479,0.2553,23.769,48.07,6.5771,126.88,485.56,0.18699,58.292,0.039128,19.104,0.11218,69.065,1.1391,0.34189,8.2178,50.609,3.0301,0.092148,1.2619,41.036,0.015378,8.638,46.56,0.0031295,1.3447,0.4343,1.1075,0.0018236,5.1321e-05,0.0050796,0.10757,0.00082688,0.056162,0.0032605,1.4772e-05,0.0053614,0.08717,0.00032982,0.054012,0.0034688,1.5278e-05,0.005069,0.093745,0.00035114,0.053052,0.94205,0.68803,0.021486,0.022961,0.0037317,2.0579e-05,0.0010392,0.26907,0.0010279,0.026734,0.00015006,1.1629e-05,0.0013783,0.01009,0.00023394,0.026067,0.0041222,1.42e-05,0.00087941,0.13106,0.00043684,0.016054,0.00018112,1.804e-06,0.0011408,0.0055952,4.3084e-05,0.017209,0.0045366,1.5606e-05,0.00093984,0.14519,0.00048353,0.017353,0.00019907,1.9513e-06,0.0012074,0.0061892,4.7242e-05,0.018415,0.0052905,0.00018936,0.057179,0.027328,0.00040275,0.048853,0.0038639,0.00037186,0.12104,0.0067988,0.00061767,0.099065,0.0062253,2.3803e-05,0.0047554,0.079044,0.00028064,0.031771,0.0010858,1.0599e-05,0.0092548,0.0077044,7.3024e-05,0.057506,0.0066094,2.4787e-05,0.0043511,0.081597,0.00028753,0.029696,0.0011913,1.0368e-05,0.0083502,0.0080931,7.1357e-05,0.052823,0.00076085,2.5691e-05,0.0033584,0.026197,0.00037833,0.058578,0.00011388,4.8315e-05,0.0071257,0.0050245,0.00060395,0.1224,0.0024252,9.7303e-06,0.0024904,0.055865,0.00019921,0.023775,0.00027393,4.6463e-06,0.0050639,0.0067831,5.945e-05,0.045366,0.0025078,9.8516e-06,0.0022703,0.058104,0.00020567,0.02257,0.0002885,4.3805e-06,0.0045915,0.0072047,5.925e-05,0.042685
0.78312,0.21487,0.55385,0.42083,0.80422,0.19406,0.40235,0.5912,0.41349,0.58007,4.3133,0.59885,8.6014,1.4555,12.38,4.4703,32.425,165.25,3.8222,1.1097,34.66,8.4772,0.51399,0.2552,23.768,48.066,6.5764,127.29,488.09,0.18616,58.299,0.039051,19.11,0.11247,69.268,1.1392,0.34187,8.223,50.613,3.0224,0.091294,1.2556,41.018,0.015346,8.6262,46.559,0.0031203,1.3414,0.43596,1.1098,0.0018247,5.1233e-05,0.0050737,0.10772,0.00082608,0.056094,0.0032563,1.4741e-05,0.0053516,0.087103,0.0003293,0.05389,0.0034666,1.5258e-05,0.0050642,0.093733,0.00035083,0.052978,0.94604,0.69146,0.021337,0.022804,0.0037554,2.0744e-05,0.0010509,0.2706,0.001034,0.026986,0.00014914,1.1686e-05,0.0013863,0.010024,0.00023445,0.026176,0.0041532,1.4302e-05,0.00088974,0.13197,0.00043971,0.016224,0.0001801,1.8051e-06,0.0011478,0.0055619,4.3024e-05,0.017296,0.004573,1.5727e-05,0.00095143,0.14627,0.00048694,0.017546,0.00019805,1.9533e-06,0.0012156,0.0061554,4.7198e-05,0.018519,0.0052358,0.00018915,0.057245,0.027129,0.00040116,0.048759,0.0038272,0.00036987,0.12056,0.006719,0.00061261,0.098365,0.0061644,2.3581e-05,0.0047422,0.078505,0.00027868,0.031683,0.0010692,1.0478e-05,0.0091835,0.0075677,7.2111e-05,0.05705,0.0065471,2.4562e-05,0.0043404,0.081075,0.00028564,0.029631,0.0011737,1.025e-05,0.0082891,0.0079543,7.0486e-05,0.052437,0.00075633,2.5677e-05,0.0033599,0.026027,0.00037731,0.058513,0.00011235,4.8085e-05,0.0070942,0.0049618,0.0006001,0.12167,0.0024115,9.681e-06,0.0024915,0.055544,0.00019804,0.023753,0.0002698,4.6119e-06,0.0050423,0.0066835,5.8847e-05,0.04512,0.0024949,9.8061e-06,0.0022733,0.057797,0.00020456,0.022566,0.00028433,4.3505e-06,0.0045763,0.0071035,5.8679e-05,0.042492
0.78252,0.21547,0.55327,0.42139,0.8042,0.19409,0.40343,0.59013,0.41462,0.57894,4.3289,0.60134,8.633,1.4611,12.38,4.4702,32.493,165.76,3.8298,1.1115,34.595,8.4667,0.5132,0.2551,23.767,48.062,6.5758,127.71,490.61,0.18533,58.306,0.038975,19.115,0.11276,69.471,1.1393,0.34184,8.2281,50.617,3.0147,0.090457,1.2493,41,0.015314,8.6144,46.557,0.0031113,1.3381,0.43762,1.112,0.0018258,5.1146e-05,0.0050679,0.10787,0.00082531,0.056027,0.0032522,1.4711e-05,0.0053419,0.087037,0.00032879,0.05377,0.0034646,1.5238e-05,0.0050593,0.093723,0.00035052,0.052905,0.95003,0.6949,0.021192,0.02265,0.0037791,2.0909e-05,0.0010628,0.27212,0.0010402,0.027239,0.00014823,1.1744e-05,0.0013944,0.009959,0.00023497,0.026285,0.0041843,1.4405e-05,0.00090015,0.13288,0.0004426,0.016395,0.00017911,1.8062e-06,0.0011549,0.0055293,4.2968e-05,0.017383,0.0046095,1.5847e-05,0.00096312,0.14735,0.00049037,0.01774,0.00019706,1.9555e-06,0.0012238,0.0061223,4.7157e-05,0.018623,0.005182,0.00018894,0.057309,0.026931,0.00039957,0.048665,0.0037914,0.00036791,0.12008,0.0066409,0.00060759,0.09767,0.0061042,2.3362e-05,0.0047289,0.077967,0.00027673,0.031594,0.0010529,1.0359e-05,0.0091128,0.007434,7.1213e-05,0.056597,0.0064855,2.434e-05,0.0043297,0.080555,0.00028376,0.029566,0.0011565,1.0135e-05,0.0082284,0.0078185,6.963e-05,0.052054,0.00075183,2.5663e-05,0.0033613,0.025857,0.00037628,0.058446,0.00011085,4.7858e-05,0.0070629,0.0049003,0.00059628,0.12094,0.0023979,9.6319e-06,0.0024926,0.055223,0.00019688,0.023731,0.00026575,4.5779e-06,0.0050209,0.006586,5.8256e-05,0.044877,0.002482,9.7607e-06,0.0022762,0.057491,0.00020346,0.022562,0.00028026,4.321e-06,0.0045612,0.0070044,5.8118e-05,0.0423
