3.1629,8.78206,0.0661648,2.03253,0.718663,8.57162,3.25273,8.60804,5.35025,1.66511,5.58121,3.3688,9.42301,2.50621
1.61374,2.17826,0.0960488,4.29189,3.78795,4.13693,9.30445,9.91612,0.251836,2.61273,2.07971,3.62339,8.38709,1.87469
1.87559,3.05409,0.167317,2.09587,5.27284,0.560026,2.36147,9.18146,2.82322,9.86987,2.96384,3.29972,8.31766,4.86371
0.668754,9.7531,0.426226,3.58316,2.18589,8.31013,8.42934,1.96986,7.36614,2.67325,9.37349,0.208939,1.64117,3.17497
3.53908,1.31376,0.379221,3.56331,8.51451,3.36599,2.22155,7.5829,5.7745,1.98355,7.44465,2.1538,8.85063,2.57621
0.229285,3.60029,0.0598685,6.21016,4.08535,2.55284,5.56996,4.27151,1.26252,9.17768,9.23961,0.0484177,3.75684,1.20593
0.177001,4.85156,0.122882,5.27538,3.36142,5.42491,6.45985,0.770193,4.63154,2.28918,4.18999,1.2018,8.5987,8.35211
6.95982,3.68006,0.721932,3.50326,9.36477,3.68741,4.30969,3.02339,4.12862,9.65064,8.30912,1.32653,5.07218,8.16765
8.97912,2.07771,0.0686187,3.27421,9.61631,1.26535,6.81491,8.18696,8.29934,7.03383,7.51592,0.123069,8.4136,7.38371
1.64526,1.93197,0.676598,1.57828,6.09913,8.06072,6.58598,0.482279,5.65528,8.31288,4.57495,1.13017,4.7987,1.8216
7.71568,7.36242,0.173591,7.53569,2.33906,2.59066,1.22579,1.85543,4.18592,2.81647,6.39808,2.61178,6.19507,0.582445
9.50951,6.28076,0.666399,0.164903,1.51708,7.62585,7.63708,6.46546,4.98755,5.71721,9.18016,0.870646,2.95102,7.81535
0.620175,3.28912,0.299375,1.59612,5.97985,3.34305,6.59098,4.57865,3.3887,3.95725,9.4915,3.61565,8.18519,8.45442
9.33918,3.5878,0.170106,8.97715,8.98524,4.89288,4.62221,5.50399,5.57239,5.11858,8.02489,4.25107,7.66214,7.50323
3.34129,7.13691,0.00524156,8.09494,1.70476,1.95953,3.85545,8.59474,1.82437,2.1977,6.66007,5.82449,2.1345,4.57958
5.40156,4.09829,0.00663084,1.44445,6.80342,5.10198,9.00504,7.68153,3.41923,6.98749,8.81097,5.89352,2.30797,0.0176454
