0.78795,0.21005,0.55856,0.41622,0.8044,0.19389,0.39359,0.59996,0.40425,0.58931,4.1895,0.57911,8.3496,1.4117,12.373,4.4705,31.869,161.14,3.7609,1.0955,35.184,8.5604,0.52037,0.25596,23.774,48.098,6.5815,123.95,467.84,0.19329,58.239,0.039714,19.066,0.11012,67.618,1.1384,0.34206,8.1798,50.579,3.0849,0.09858,1.3085,41.166,0.015608,8.7209,46.572,0.0031953,1.368,0.4229,1.0925,0.0018172,5.197e-05,0.0051222,0.10658,0.00083307,0.056664,0.0032917,1.4996e-05,0.0054313,0.087691,0.00033374,0.054893,0.0034855,1.5431e-05,0.0051046,0.093876,0.00035361,0.053592,0.91436,0.66404,0.022616,0.024153,0.0035664,1.9447e-05,0.00095936,0.25844,0.00098539,0.024999,0.0001571,1.1242e-05,0.0013234,0.010591,0.00023062,0.025311,0.0039069,1.3488e-05,0.00080931,0.12471,0.00041681,0.014892,0.00018883,1.7998e-06,0.0010929,0.0058477,4.3584e-05,0.016611,0.0042845,1.4772e-05,0.00086132,0.1377,0.00045981,0.016035,0.0002068,1.9402e-06,0.0011516,0.0064463,4.7635e-05,0.017702,0.0056981,0.00019083,0.056683,0.028757,0.00041383,0.049465,0.004145,0.00038622,0.12446,0.007408,0.00065438,0.10409,0.0066697,2.5422e-05,0.0048452,0.082854,0.00029456,0.032357,0.0012142,1.1508e-05,0.0097686,0.0087474,7.9849e-05,0.060788,0.0070638,2.6429e-05,0.0044225,0.08527,0.00030091,0.030114,0.0013264,1.125e-05,0.0087899,0.0091505,7.786e-05,0.055586,0.00079283,2.578e-05,0.0033458,0.027412,0.0003855,0.058994,0.00012551,4.9977e-05,0.0073519,0.0055023,0.00063199,0.12768,0.002521,1.0078e-05,0.002481,0.058123,0.00020743,0.023914,0.00030531,4.9022e-06,0.0052195,0.0075394,6.3958e-05,0.047143,0.0025977,1.0171e-05,0.0022481,0.060248,0.00021345,0.022578,0.00032007,4.6037e-06,0.004701,0.0079718,6.3526e-05,0.044079
0.78689,0.21111,0.55752,0.41724,0.80436,0.19392,0.39554,0.59802,0.4063,0.58725,4.2166,0.58341,8.4047,1.4212,12.375,4.4705,31.992,162.05,3.7744,1.0986,35.069,8.5423,0.51897,0.2558,23.773,48.091,6.5804,124.69,472.3,0.19165,58.253,0.03956,19.076,0.11064,67.984,1.1385,0.34202,8.1895,50.587,3.071,0.096898,1.2965,41.133,0.01555,8.7,46.569,0.0031785,1.3621,0.42573,1.0962,0.0018187,5.1803e-05,0.0051113,0.10682,0.00083143,0.056534,0.0032836,1.4938e-05,0.0054135,0.087553,0.00033272,0.054668,0.003481,1.5391e-05,0.0050955,0.093836,0.00035296,0.053453,0.92127,0.67005,0.022319,0.02384,0.0036078,1.9728e-05,0.00097906,0.26111,0.00099601,0.02543,0.00015526,1.1337e-05,0.001337,0.01046,0.00023142,0.025499,0.0039607,1.3666e-05,0.00082658,0.1263,0.00042182,0.01518,0.00018681,1.8004e-06,0.0011048,0.0057814,4.3446e-05,0.016759,0.0043474,1.498e-05,0.00088064,0.13957,0.00046574,0.016361,0.00020477,1.9425e-06,0.0011654,0.0063788,4.7524e-05,0.017879,0.0055922,0.00019046,0.056813,0.028394,0.00041106,0.049317,0.0040709,0.00038255,0.1236,0.0072476,0.00064498,0.10281,0.0065555,2.5006e-05,0.0048231,0.081894,0.00029105,0.032215,0.0011802,1.1271e-05,0.0096375,0.0084728,7.8072e-05,0.059952,0.0069472,2.6007e-05,0.004405,0.084346,0.00029753,0.030014,0.0012907,1.1019e-05,0.0086779,0.0088724,7.6167e-05,0.054884,0.00078476,2.5759e-05,0.0033493,0.027105,0.00038371,0.058896,0.00012246,4.9551e-05,0.0072943,0.0053767,0.0006248,0.12634,0.002497,9.9904e-06,0.0024836,0.057556,0.00020536,0.023881,0.00029707,4.8358e-06,0.0051798,0.0073409,6.2783e-05,0.046689,0.0025752,1.0091e-05,0.0022539,0.059711,0.00021149,0.022579,0.00031179,4.5458e-06,0.0046731,0.0077706,6.2411e-05,0.043723
0.78583,0.21217,0.55649,0.41825,0.80432,0.19396,0.39747,0.59608,0.40834,0.58521,4.2438,0.58773,8.4599,1.4308,12.376,4.4704,32.115,162.95,3.7879,1.1017,34.953,8.5241,0.51757,0.25563,23.772,48.084,6.5793,125.42,476.74,0.19005,58.266,0.039412,19.086,0.11115,68.348,1.1387,0.34198,8.1991,50.595,3.0573,0.095268,1.2847,41.1,0.015492,8.6792,46.566,0.0031619,1.3563,0.42858,1.1,0.0018202,5.1639e-05,0.0051006,0.10706,0.00082986,0.056407,0.0032757,1.4881e-05,0.0053959,0.087421,0.00033173,0.054446,0.0034768,1.5352e-05,0.0050865,0.093802,0.00035233,0.053317,0.92821,0.67606,0.022033,0.023538,0.0036492,2.0011e-05,0.00099901,0.26377,0.0010067,0.025864,0.00015347,1.1434e-05,0.0013507,0.010333,0.00023224,0.025689,0.0040146,1.3844e-05,0.00084409,0.12789,0.00042684,0.01547,0.00018485,1.8014e-06,0.0011167,0.0057175,4.3319e-05,0.016909,0.0044105,1.5189e-05,0.00090024,0.14145,0.00047168,0.01669,0.00020281,1.9452e-06,0.0011793,0.0063137,4.7423e-05,0.018058,0.0054891,0.00019009,0.056939,0.028034,0.00040829,0.049165,0.0039996,0.00037893,0.12273,0.0070932,0.00063573,0.10155,0.0064435,2.4597e-05,0.0048007,0.080937,0.00028755,0.032069,0.0011477,1.1041e-05,0.0095081,0.0082085,7.6345e-05,0.059126,0.0068326,2.5593e-05,0.0043872,0.083424,0.00029417,0.02991,0.0012564,1.0796e-05,0.0085672,0.0086045,7.4521e-05,0.054189,0.00077673,2.5737e-05,0.0033525,0.026799,0.00038191,0.058793,0.00011951,4.9132e-05,0.0072374,0.0052556,0.00061773,0.12501,0.0024729,9.9031e-06,0.002486,0.056989,0.00020329,0.023847,0.00028912,4.7712e-06,0.0051407,0.0071493,6.1642e-05,0.046241,0.0025527,1.0011e-05,0.0022595,0.059173,0.00020954,0.022577,0.00030379,4.4893e-06,0.0046456,0.0075763,6.1329e-05,0.043372
0.78477,0.21322,0.55545,0.41926,0.80428,0.194,0.39939,0.59417,0.41036,0.58319,4.271,0.59207,8.5152,1.4405,12.378,4.4704,32.237,163.85,3.8013,1.1048,34.838,8.5058,0.51617,0.25546,23.77,48.077,6.5782,126.16,481.18,0.18851,58.279,0.039269,19.095,0.11167,68.709,1.1389,0.34194,8.2085,50.602,3.0436,0.093691,1.2732,41.068,0.015435,8.6585,46.563,0.0031456,1.3504,0.43146,1.1038,0.0018219,5.1479e-05,0.00509,0.10732,0.00082836,0.056284,0.003268,1.4826e-05,0.0053785,0.087294,0.00033077,0.054228,0.0034727,1.5315e-05,0.0050777,0.093773,0.00035173,0.053184,0.93517,0.68208,0.021757,0.023248,0.0036907,2.0297e-05,0.0010192,0.26644,0.0010174,0.026301,0.00015175,1.1532e-05,0.0013646,0.01021,0.0002331,0.025879,0.0040687,1.4023e-05,0.00086184,0.12949,0.00043187,0.015764,0.00018297,1.8027e-06,0.0011289,0.0056559,4.3201e-05,0.01706,0.004474,1.5399e-05,0.00092014,0.14333,0.00047765,0.017024,0.00020093,1.9483e-06,0.0011935,0.006251,4.7332e-05,0.018238,0.005389,0.00018972,0.057061,0.027679,0.0004055,0.049009,0.0039311,0.00037536,0.12188,0.0069447,0.00062662,0.1003,0.0063335,2.4197e-05,0.004778,0.079984,0.00028407,0.03192,0.0011165,1.0818e-05,0.0093805,0.0079541,7.4668e-05,0.05831,0.0067201,2.5187e-05,0.0043691,0.082505,0.00029083,0.029803,0.0012235,1.058e-05,0.0084578,0.0083465,7.2923e-05,0.0535,0.00076874,2.5714e-05,0.0033555,0.026496,0.00038011,0.058686,0.00011667,4.872e-05,0.0071811,0.005139,0.00061078,0.1237,0.0024489,9.8161e-06,0.0024883,0.056424,0.00020123,0.023811,0.00028146,4.7082e-06,0.005102,0.0069645,6.0535e-05,0.0458,0.0025301,9.9305e-06,0.0022649,0.058635,0.00020759,0.022574,0.00029608,4.4344e-06,0.0046183,0.0073889,6.0279e-05,0.043026
0.7802,0.21779,0.55105,0.42356,0.80411,0.19417,0.4075,0.58605,0.41891,0.57465,4.3889,0.61104,8.7552,1.4828,12.383,4.4701,32.752,167.69,3.8589,1.1185,34.345,8.4259,0.51015,0.25471,23.763,48.048,6.573,129.29,500.29,0.18233,58.332,0.038701,19.134,0.11386,70.239,1.1397,0.34173,8.2472,50.63,2.9856,0.087391,1.2257,40.933,0.015193,8.5691,46.55,0.0030771,1.3256,0.44413,1.121,0.0018305,5.0823e-05,0.0050462,0.10849,0.0008226,0.055783,0.0032373,1.4601e-05,0.0053055,0.086807,0.00032693,0.053318,0.0034575,1.5166e-05,0.0050413,0.093705,0.00034945,0.052634,0.96557,0.70819,0.020667,0.022095,0.0038709,2.1557e-05,0.0011094,0.278,0.001064,0.028227,0.00014495,1.1973e-05,0.001426,0.009725,0.00023707,0.026712,0.0043049,1.4805e-05,0.00094126,0.13642,0.00045377,0.017064,0.00017553,1.8121e-06,0.0011826,0.0054116,4.2783e-05,0.017724,0.0047513,1.6318e-05,0.0010094,0.15155,0.00050365,0.018503,0.0001935,1.9655e-06,0.0012562,0.0060031,4.7037e-05,0.01903,0.0049848,0.00018815,0.057542,0.026186,0.00039344,0.048286,0.0036625,0.00036052,0.11826,0.0063593,0.00058878,0.095046,0.0058807,2.2549e-05,0.0046768,0.07592,0.00026931,0.031242,0.00099455,9.9239e-06,0.008847,0.0069517,6.7918e-05,0.05489,0.0062565,2.3514e-05,0.0042876,0.078569,0.00027659,0.029302,0.001095,9.7139e-06,0.0079998,0.0073278,6.6488e-05,0.050604,0.00073468,2.5606e-05,0.0033658,0.025215,0.00037232,0.058172,0.00010544,4.7007e-05,0.0069447,0.0046785,0.00058203,0.11819,0.0023456,9.4442e-06,0.0024962,0.053997,0.00019246,0.023639,0.00025111,4.4526e-06,0.0049402,0.006233,5.6088e-05,0.043963,0.0024325,9.587e-06,0.0022869,0.056317,0.00019925,0.022541,0.00026548,4.2121e-06,0.0045043,0.0066453,5.6064e-05,0.041582
0.77564,0.22234,0.54674,0.42777,0.80393,0.19435,0.41532,0.57823,0.42714,0.56641,4.5073,0.63035,8.9968,1.5262,12.39,4.47,33.25,171.46,3.9158,1.1325,33.858,8.3449,0.50418,0.2539,23.753,48.019,6.5673,132.36,519.25,0.1769,58.379,0.038209,19.171,0.11601,71.72,1.1406,0.3415,8.2828,50.651,2.9293,0.08189,1.182,40.804,0.014963,8.4803,46.537,0.0030124,1.3014,0.4572,1.1396,0.0018413,5.0226e-05,0.0050055,0.10979,0.00081808,0.055338,0.0032106,1.4401e-05,0.0052362,0.086423,0.00032364,0.052466,0.0034461,1.5039e-05,0.0050075,0.093735,0.00034768,0.052129,0.99653,0.73449,0.019738,0.021106,0.0040525,2.2863e-05,0.0012043,0.28963,0.0011113,0.030215,0.00013911,1.2439e-05,0.0014897,0.0093085,0.0002415,0.027561,0.0045447,1.5602e-05,0.0010253,0.14343,0.00047593,0.018419,0.00016919,1.8275e-06,0.0012388,0.0052026,4.2514e-05,0.018405,0.0050342,1.7258e-05,0.0011041,0.15988,0.00053006,0.02005,0.00018721,1.9891e-06,0.0013217,0.0057917,4.6897e-05,0.019844,0.0046263,0.0001866,0.057951,0.024768,0.00038133,0.047487,0.0034359,0.00034659,0.11478,0.005862,0.0005534,0.090052,0.0054646,2.1036e-05,0.0045709,0.071959,0.00025503,0.030513,0.00089269,9.1384e-06,0.0083437,0.0061005,6.1945e-05,0.051647,0.0058295,2.1976e-05,0.004201,0.07471,0.00026274,0.028744,0.00098733,8.9551e-06,0.0075661,0.0064601,6.0791e-05,0.047836,0.00070152,2.5483e-05,0.0033719,0.023983,0.00036451,0.057579,9.5837e-05,4.5407e-05,0.0067197,0.0042858,0.00055535,0.11297,0.0022436,9.0801e-06,0.0025011,0.051607,0.00018391,0.02344,0.00022512,4.2236e-06,0.0047873,0.0056065,5.2173e-05,0.042243,0.0023355,9.2484e-06,0.0023062,0.054018,0.00019107,0.02248,0.00023919,4.0138e-06,0.0043963,0.0060067,5.2358e-05,0.040226
0.77109,0.22688,0.54252,0.43188,0.80374,0.19452,0.42286,0.5707,0.43506,0.5585,4.6264,0.65001,9.2401,1.5706,12.396,4.47,33.731,175.14,3.9718,1.1468,33.378,8.2628,0.49826,0.25304,23.74,47.991,6.5611,135.37,538.04,0.17213,58.421,0.037785,19.206,0.11811,73.152,1.1415,0.34124,8.3151,50.666,2.8747,0.077076,1.1417,40.681,0.014742,8.3923,46.523,0.0029513,1.2777,0.47067,1.1595,0.0018543,4.969e-05,0.0049679,0.11122,0.00081479,0.054951,0.003188,1.4224e-05,0.0051707,0.086142,0.00032089,0.051673,0.0034386,1.4933e-05,0.0049766,0.093866,0.00034642,0.051671,1.0281,0.76102,0.018947,0.020262,0.0042359,2.4216e-05,0.0013043,0.30135,0.0011594,0.032265,0.00013415,1.293e-05,0.0015557,0.0089528,0.00024635,0.028425,0.0047882,1.6413e-05,0.001114,0.15052,0.00049838,0.019827,0.00016383,1.8482e-06,0.0012972,0.0050247,4.2377e-05,0.019103,0.0053224,1.8219e-05,0.0012045,0.16833,0.00055691,0.021664,0.00018193,2.0185e-06,0.00139,0.0056128,4.6897e-05,0.02068,0.0043093,0.00018506,0.058287,0.023424,0.00036921,0.04662,0.0032454,0.00033352,0.11142,0.005441,0.00052035,0.085307,0.0050836,1.9651e-05,0.004461,0.06812,0.00024128,0.029738,0.00080782,8.4471e-06,0.0078698,0.00538,5.6658e-05,0.048579,0.0054379,2.0568e-05,0.0041102,0.070951,0.00024935,0.028134,0.00089746,8.2891e-06,0.007156,0.0057232,5.5744e-05,0.045199,0.00066938,2.5348e-05,0.003374,0.022804,0.00035672,0.056912,8.7657e-05,4.3918e-05,0.0065061,0.0039521,0.00053065,0.10802,0.0021436,8.7256e-06,0.0025035,0.049269,0.00017563,0.023218,0.00020293,4.0184e-06,0.0046433,0.0050716,4.8729e-05,0.040637,0.0022395,8.917e-06,0.002323,0.051753,0.0001831,0.022394,0.00021668,3.8371e-06,0.0042945,0.00546,4.9102e-05,0.038958
0.76655,0.23141,0.5384,0.43589,0.80356,0.1947,0.43011,0.56344,0.44267,0.55089,4.7459,0.67,9.4849,1.6161,12.403,4.47,34.193,178.73,4.027,1.1613,32.905,8.1797,0.49239,0.25213,23.726,47.964,6.5543,138.32,556.64,0.16792,58.458,0.037416,19.239,0.12015,74.537,1.1424,0.34096,8.3441,50.674,2.822,0.07284,1.1043,40.565,0.014531,8.305,46.509,0.0028939,1.2546,0.48455,1.1806,0.0018696,4.9213e-05,0.0049337,0.11278,0.00081273,0.054622,0.0031696,1.4071e-05,0.005109,0.085967,0.00031866,0.050939,0.0034351,1.485e-05,0.0049486,0.094098,0.00034567,0.051261,1.0603,0.78782,0.018275,0.019541,0.0044212,2.562e-05,0.0014092,0.31317,0.0012085,0.034377,0.00012993,1.3445e-05,0.0016238,0.0086496,0.00025157,0.029304,0.0050352,1.724e-05,0.0012075,0.15768,0.00052115,0.021288,0.00015932,1.8738e-06,0.0013577,0.0048739,4.2358e-05,0.019814,0.0056158,1.9201e-05,0.0013107,0.17691,0.0005842,0.023345,0.00017753,2.0532e-06,0.001461,0.0054622,4.7023e-05,0.021534,0.004029,0.00018353,0.058555,0.022154,0.00035715,0.045692,0.0030852,0.00032124,0.10819,0.0050844,0.00048947,0.080804,0.0047355,1.8386e-05,0.0043481,0.06442,0.00022811,0.028926,0.00073701,7.8364e-06,0.0074238,0.0047697,5.1965e-05,0.045679,0.0050794,1.9279e-05,0.004016,0.067309,0.00023645,0.027479,0.00082234,7.7025e-06,0.0067688,0.0050972,5.1262e-05,0.042688,0.00063838,2.5204e-05,0.0033725,0.021678,0.00034901,0.056182,8.0689e-05,4.2533e-05,0.0063037,0.0036685,0.00050778,0.10335,0.0020461,8.3826e-06,0.0025036,0.046993,0.00016763,0.022978,0.00018399,3.8345e-06,0.0045079,0.004615,4.5697e-05,0.039141,0.0021454,8.5945e-06,0.0023377,0.049536,0.00017536,0.022287,0.00019741,3.6797e-06,0.0041989,0.0049922,4.6241e-05,0.037775
0.7572,0.24074,0.53014,0.4439,0.80317,0.19507,0.4443,0.54925,0.45751,0.53604,4.9952,0.7125,9.997,1.7137,12.417,4.4703,35.092,185.91,4.1391,1.1922,31.95,8.0048,0.48039,0.2501,23.687,47.911,6.5384,144.21,594.52,0.16066,58.523,0.036799,19.303,0.12422,77.263,1.1445,0.34027,8.3943,50.672,2.7181,0.065547,1.0354,40.344,0.014123,8.1261,46.48,0.0027858,1.2086,0.51459,1.2288,0.0019085,4.8408e-05,0.0048734,0.11643,0.00081227,0.054123,0.0031447,1.3825e-05,0.0049934,0.085935,0.0003157,0.049602,0.0034405,1.4746e-05,0.0049002,0.094907,0.00034574,0.050563,1.1294,0.84451,0.017194,0.018372,0.0048128,2.8701e-05,0.0016431,0.3381,0.0013138,0.038956,0.00012317,1.4586e-05,0.0017717,0.0081592,0.00026351,0.031173,0.0055596,1.9009e-05,0.0014166,0.17281,0.00056952,0.024484,0.00015224,1.9408e-06,0.0014896,0.004633,4.2643e-05,0.021332,0.0062416,2.1311e-05,0.0015493,0.19508,0.00064241,0.027041,0.00017078,2.1405e-06,0.001616,0.0052254,4.7631e-05,0.023361,0.0035472,0.00018039,0.058907,0.019746,0.00033248,0.043614,0.0028304,0.00029807,0.10187,0.0045103,0.0004317,0.072187,0.0041073,1.6099e-05,0.0041077,0.057222,0.0002027,0.027154,0.00062545,6.7808e-06,0.0065814,0.0037862,4.3806e-05,0.040166,0.0044311,1.6949e-05,0.0038127,0.060177,0.00021142,0.02601,0.0007037,6.6929e-06,0.0060334,0.0040837,4.3463e-05,0.037867,0.00057789,2.4893e-05,0.0033598,0.019512,0.00033342,0.054502,6.9374e-05,3.9975e-05,0.0059183,0.0032096,0.00046568,0.094449,0.0018532,7.7114e-06,0.002498,0.042506,0.00015206,0.02244,0.00015312,3.5113e-06,0.0042534,0.003871,4.0506e-05,0.036368,0.0019574,7.9592e-06,0.0023626,0.045124,0.00016018,0.022017,0.0001659,3.4057e-06,0.00402,0.0042273,4.1362e-05,0.035584
0.74793,0.24999,0.52229,0.45149,0.80277,0.19546,0.45738,0.53618,0.47115,0.5224,5.2459,0.75625,10.514,1.8153,12.433,4.471,35.909,192.67,4.2479,1.2239,31.033,7.8278,0.46869,0.24789,23.639,47.862,6.5201,149.79,631.29,0.15488,58.572,0.03633,19.363,0.12804,79.803,1.1467,0.33946,8.431,50.642,2.6221,0.059761,0.97615,40.152,0.013753,7.9507,46.45,0.0026921,1.1652,0.54627,1.2825,0.0019571,4.7849e-05,0.0048281,0.12063,0.00081685,0.053873,0.0031375,1.3674e-05,0.0048948,0.086354,0.00031491,0.048514,0.0034634,1.4733e-05,0.0048656,0.096164,0.00034796,0.050075,1.2016,0.90286,0.016432,0.01754,0.0052152,3.2019e-05,0.0018986,0.36368,0.001424,0.043794,0.0001185,1.5821e-05,0.0019281,0.0078132,0.00027676,0.033099,0.0060998,2.0856e-05,0.0016456,0.1883,0.00061964,0.02789,0.00014755,2.0239e-06,0.0016292,0.0044678,4.3292e-05,0.022897,0.0068896,2.3524e-05,0.0018126,0.21378,0.00070292,0.031006,0.00016655,2.2458e-06,0.0017809,0.0050683,4.8633e-05,0.025253,0.0031727,0.00017727,0.059009,0.017628,0.00030863,0.041388,0.0026524,0.00027762,0.096026,0.0041009,0.00038144,0.06448,0.0035888,1.4205e-05,0.0038642,0.050719,0.00017994,0.025319,0.0005476,5.9429e-06,0.0058401,0.0030799,3.7302e-05,0.035286,0.0038944,1.5017e-05,0.0036042,0.053676,0.00018883,0.024443,0.00062078,5.8961e-06,0.0053822,0.0033522,3.7237e-05,0.033545,0.00052288,2.4586e-05,0.0033374,0.017573,0.00031865,0.052668,6.1212e-05,3.7808e-05,0.0055775,0.0028802,0.00043001,0.086568,0.0016752,7.101e-06,0.0024871,0.038377,0.00013794,0.02188,0.00013071,3.2525e-06,0.0040331,0.0033309,3.6484e-05,0.034005,0.001782,7.377e-06,0.0023823,0.041022,0.0001463,0.021711,0.00014295,3.1903e-06,0.003867,0.0036705,3.761e-05,0.033727
