7.17519,3.47891,0.0908158,6.34056,5.8016,7.53506,1.67892,7.60019,6.32853,3.68374,2.58719,2.88796,7.86723,4.55823
9.32358,1.3905,0.130047,5.70614,3.16857,4.11389,2.13287,7.12139,9.1781,6.37545,2.25751,2.02146,4.63672,9.29015
6.12373,1.57078,0.0760354,7.92706,0.114021,6.3575,0.474593,6.47973,4.75815,0.279213,2.73225,0.974786,3.22819,6.1875
1.54917,6.83287,0.081175,4.30842,1.62007,8.53174,2.88366,5.68784,5.46868,2.05819,1.96257,4.85121,4.35313,2.98721
2.97094,2.62093,0.0125773,1.38616,7.2581,6.83772,1.56518,6.04354,3.76394,0.620753,2.99296,2.68752,9.07906,1.69192
2.65352,7.74737,0.0349719,7.77223,7.82699,8.21694,2.05565,9.33585,7.7112,2.18552,2.11118,2.60887,7.21836,8.94265
7.48785,8.33106,0.11515,5.33323,5.68035,9.58787,3.28151,2.39537,8.98583,4.88081,1.83206,1.46012,0.284247,7.3393
7.77984,5.77083,0.354566,9.18578,5.37601,4.6273,0.982187,7.61769,0.438639,2.20873,2.11998,0.482557,0.333494,5.02574
9.14421,6.70734,0.272812,5.14793,1.23923,7.78322,2.60052,7.01099,3.66789,6.16545,2.69599,1.51146,3.15985,7.59588
0.46462,8.8731,0.156261,6.27305,1.20753,4.94224,4.30869,6.09315,7.63917,1.54951,2.58424,3.25555,5.99154,9.84252
5.81169,7.02862,0.0415333,8.04953,8.40007,9.89722,2.56652,5.43927,7.74698,3.4094,1.82692,5.02938,8.77475,7.29548
3.569,4.17982,0.257848,3.65319,9.12446,4.79032,0.839259,5.42916,7.86585,1.29552,3.80202,0.603316,9.92768,4.45724
4.89206,0.891316,0.346961,1.37092,0.981131,9.87288,3.4962,0.705664,0.0893674,1.9975,1.98074,0.296953,0.895086,3.71261
2.75149,4.32499,0.0834631,2.76454,3.58816,6.17919,3.69089,2.75162,6.46417,3.3071,2.36725,6.42872,7.44819,1.80529
1.23297,2.49241,0.0137863,1.70569,7.50208,7.37968,0.316195,4.29436,5.30982,2.08738,2.66872,3.15303,2.89786,4.30069
0.0361828,8.124,0.00665513,1.85283,0.445207,2.58769,1.36892,7.47597,8.70957,1.77557,1.97189,1.57997,4.58328,1.15605
7.63459,4.52074,0.0503955,6.99739,5.07662,2.81079,0.898223,6.42877,8.25995,4.90467,2.84059,1.74891,4.01157,2.42331
1.2537,0.955558,0.0621417,4.41638,6.05187,3.72236,1.67847,0.0774017,0.891194,8.29199,3.49388,1.69168,2.10774,4.80268
2.37676,6.2474,0.112484,0.511383,4.82152,5.2395,0.216484,8.44369,3.15696,8.95241,3.23262,0.565004,6.02841,9.43645
9.80511,4.51122,0.152193,7.90917,9.42045,9.5605,3.30083,6.98065,3.81945,3.53375,1.76186,1.59982,8.117,2.3505
8.3209,9.32945,0.0817988,4.79231,4.37956,7.19714,2.25438,9.36838,4.43631,1.14428,1.98269,3.14462,1.56881,7.03013
3.03602,6.3551,0.12105,4.49028,8.15638,4.334,1.57943,5.51416,6.48253,1.82085,3.03754,1.99647,4.74559,9.09528
9.85221,6.17305,0.451529,8.84991,0.425925,8.51387,2.52976,7.63084,1.56589,7.97484,3.12197,0.934439,5.11908,6.34095
8.09815,5.56912,0.263404,7.03703,1.43569,9.71448,1.28086,7.4676,7.92915,5.30396,3.66046,1.35294,8.8274,2.07075
8.90253,4.82123,0.334241,7.59239,5.25195,9.60027,1.75869,8.37299,4.88135,0.778463,3.62113,0.284101,4.8916,3.10564
7.02145,9.50973,0.0895369,4.84638,3.051,8.19029,4.12961,6.3147,1.19839,1.29066,2.10608,6.82489,5.99168,2.12265
2.2387,5.83864,0.0878245,6.06717,0.981064,8.74346,1.278,9.30162,2.28883,8.35747,3.98056,1.28839,3.92779,4.44829
2.18737,3.08803,0.489715,0.639659,0.751301,7.10854,3.20944,1.11164,3.39154,1.63103,2.72033,0.543426,3.35829,2.78741
3.44996,3.54258,0.119456,7.69639,3.27716,9.28925,4.50679,5.56619,0.949765,2.69546,2.52476,3.57924,6.22862,4.39291
6.762,9.00161,0.0911102,1.2898,7.66807,7.22871,2.84935,8.94578,1.73878,3.75814,3.05684,6.34908,8.96077,3.60199
8.80321,5.50902,0.111107,7.36779,0.482065,2.07307,2.15187,6.46292,2.37829,1.90647,2.01242,2.78441,7.62503,3.93804
3.58645,7.52545,0.171694,5.65811,5.77417,6.55283,3.37345,7.62072,1.52409,5.39017,2.51981,0.421167,8.56062,8.27062
9.31665,4.95925,0.078777,4.00497,1.47247,7.80403,2.29929,4.24534,1.34684,6.39807,2.33011,2.15008,6.3469,2.33876
