4.40669,3.3141,0.0938478,7.2993,9.38625,4.68472,6.07189,0.325735,4.62419,8.70705,9.37707,0.473783,2.86357,7.9451
4.37704,4.97888,0.0715323,2.24255,0.510672,2.86948,7.30633,7.54869,0.894727,7.67034,5.43101,9.04696,2.31264,8.52223
5.7438,6.07069,0.12705,5.32366,4.71126,2.1841,8.14911,2.04753,2.84734,5.24723,0.276732,1.02999,1.07831,3.16125
4.081,9.32886,0.131822,5.54073,3.10924,6.93842,3.95477,7.79644,4.73394,3.27514,5.2901,0.678291,0.0376164,2.21967
0.413124,3.36885,0.302771,8.66898,9.51535,4.48252,7.64001,5.72541,6.9799,1.17564,8.97549,1.13964,3.96569,1.33427
9.344,4.64629,0.195684,8.85966,4.26658,8.44748,6.81093,1.29859,5.33146,5.92347,5.81743,3.61784,4.96928,8.68945
2.69579,8.07107,0.46356,1.0523,5.9819,7.84231,5.68414,3.28731,9.86223,4.56114,9.10157,0.0474901,8.16632,1.35506
3.82474,2.41329,0.129886,2.9929,1.64817,0.86079,7.30513,7.37552,0.407387,6.9479,3.43747,3.54348,5.30355,6.78993
8.53517,0.586073,0.123014,7.50026,6.92384,8.9059,1.51936,5.84044,0.349029,6.13267,1.8517,1.58405,3.09516,0.322698
7.78048,6.58953,0.300628,2.64686,5.79937,0.0902614,7.02382,9.27246,2.29135,0.802374,5.49775,0.744354,0.361258,1.66229
6.0122,7.00601,0.0747493,6.3118,2.47384,7.79839,7.60774,3.28508,2.32939,0.105921,0.21397,6.19633,1.65354,0.97478
0.883638,1.31197,0.234864,7.35698,8.83133,8.17187,4.61924,5.62247,6.8489,9.48547,2.23607,1.60807,6.90889,7.70089
1.64553,6.38306,0.162848,6.99317,4.18866,8.77166,5.24402,6.16686,6.38571,4.55777,2.46566,0.266703,2.47199,6.74289
6.25955,4.20361,0.0817744,4.38237,4.43021,8.59036,8.16047,3.02049,5.35414,6.94729,3.04882,1.59888,2.35492,9.19131
8.37159,1.34886,0.326318,4.42624,1.89443,9.7068,2.24501,1.86239,1.18842,3.8109,9.73173,1.18101,9.18559,2.24703
5.41759,3.4694,0.214058,7.66588,0.504015,0.986129,3.86375,8.10024,0.79029,2.40214,2.78062,3.79739,2.76835,7.68628
3.70695,2.69476,0.768532,6.72153,8.80599,2.27025,6.03384,0.715003,7.04979,5.74618,6.06712,0.0472217,3.65458,2.45095
8.15696,3.98407,0.302968,1.98853,1.26819,4.47992,4.09347,8.94916,8.51878,5.14961,9.44515,4.71018,3.9575,3.74043
