6.90016,1.00617,0.670772,3.65921,0.270421,4.96445,7.56592,0.485103,3.12268,2.89024,6.19038,1.6993,0.0596433,2.42423
8.813,0.10594,0.541191,5.79125,3.51206,7.1368,8.12668,5.07965,3.75928,2.16837,3.73546,1.82125,9.70514,4.29971
2.19862,2.21576,0.332199,3.2729,7.58179,7.14586,0.478695,5.43254,4.76379,4.96145,7.16254,0.821903,3.72668,4.31062
6.80522,5.38526,0.00710175,9.35917,9.65319,1.20826,7.29695,9.86105,4.65477,2.73743,7.91049,1.55577,7.8867,1.83359
5.81596,8.88737,0.0279043,8.9879,9.62434,6.21959,2.61089,1.22839,5.60867,4.87516,6.81415,5.3741,2.52486,5.33665
8.61332,4.01026,0.398182,2.245,1.76378,3.81229,3.18384,0.740067,8.31382,0.299844,9.48486,2.12416,0.83966,2.16445
5.95832,1.43217,0.422768,5.46705,4.66323,4.98122,9.31772,2.95035,6.5154,4.40752,7.22273,2.47405,1.29764,9.4682
3.31944,9.74475,0.0317272,3.23989,2.7729,4.12111,3.42594,9.76203,0.461482,6.12,8.90293,1.49117,2.09881,4.67217
9.85933,5.68335,0.0994108,0.796945,4.25692,6.11027,5.28642,8.79981,8.35406,6.74421,9.92849,8.19315,2.19799,1.67881
7.09811,8.01218,0.639787,2.89549,4.51636,6.39956,7.48829,5.63157,9.87931,1.53383,9.10991,0.194597,0.600112,6.08382
1.42282,3.3891,0.524669,8.11104,2.26571,9.85689,4.75402,0.874892,4.31162,5.42151,9.27179,0.998452,0.981728,9.9102
5.63527,1.92778,0.218143,6.33296,8.065,8.51806,2.97772,6.61552,7.08889,2.92633,2.82212,1.39589,0.645686,2.04878
1.48054,3.46404,0.17301,7.77472,9.72507,9.18887,7.36776,9.8846,0.478327,9.24157,3.11185,0.927385,6.56218,0.626421
1.22539,5.16928,0.138135,1.63366,7.00388,4.23319,7.1726,9.89637,8.24074,2.09496,9.98496,7.27542,8.0372,1.18676
9.89301,1.81356,0.426982,6.28458,4.86227,0.187525,1.72844,9.91945,6.22963,1.38091,8.92249,0.345971,4.74199,8.69653
5.40539,8.36617,0.176904,3.22477,8.67824,5.15311,8.345,4.42694,3.60338,2.07627,5.81149,3.73826,8.92464,6.45997
5.03498,2.85123,0.700961,1.05266,2.12873,7.62112,8.10419,7.10093,5.2505,5.10608,7.94314,0.396118,7.56346,9.15553
8.16893,5.26569,0.438172,4.35082,4.23455,0.0709134,1.84154,0.736364,6.06444,5.04051,5.87319,0.704872,6.78673,4.58824
4.2411,0.143397,0.0706982,8.22536,3.70135,8.62532,5.74706,0.771144,0.612829,9.82181,5.14581,5.59818,8.64215,8.63141
8.92306,9.787,0.0912092,2.95275,6.81729,8.24757,6.82938,1.32839,6.1867,9.79819,8.23188,3.24939,2.5073,0.123417
4.94394,2.78634,0.0121148,3.61294,2.61154,2.07566,5.66766,6.29567,1.31049,5.43748,7.76752,8.70427,2.74788,3.59354
0.281395,9.41038,0.188163,2.45855,0.857752,6.23847,9.88478,3.46033,7.76961,3.85172,5.80065,1.53498,8.4556,3.1916
3.59244,8.11448,0.116827,3.51004,3.28673,0.0930465,3.83247,2.31419,4.60682,6.78989,7.74032,1.55227,9.03593,6.85876
7.13754,0.569431,0.432134,2.88077,7.0806,3.72786,4.08363,3.58823,7.36982,4.5346,2.98928,0.90874,3.18692,2.62827
2.94837,3.30342,0.649758,0.477466,4.77422,0.24896,4.26509,3.44732,9.07737,3.43763,6.28255,0.898646,3.54059,6.64803
2.47009,4.82359,0.110824,2.61609,8.62937,3.85776,7.31077,2.1624,3.4979,9.23818,6.08822,4.76457,8.18019,4.48671
1.46498,1.8772,0.0804259,1.71884,8.61869,4.2544,3.69495,0.982063,5.53196,5.6181,3.39036,1.85982,8.01379,7.71034
9.08451,3.41525,0.0517665,0.0394699,3.37096,5.77618,0.270626,8.41846,9.13797,1.78195,9.1854,9.05512,9.44808,3.89977
1.12068,5.24901,0.111086,7.02453,1.23468,1.22364,5.75708,9.29189,8.82838,8.5296,7.00594,8.84405,1.99462,3.53692
5.93567,0.740191,0.393595,5.15167,4.04318,3.81022,8.40533,8.37863,9.60726,9.18961,9.74594,0.0503276,5.85591,0.290223
6.42496,4.27977,0.0634921,7.11191,9.85295,8.48409,2.02303,1.13383,6.25644,2.03366,9.70904,9.75304,9.34282,4.80715
4.66228,8.91415,0.130931,0.560202,5.31357,5.23515,7.15075,2.69964,2.76579,4.7048,3.54689,2.63492,5.01857,7.05812
0.917119,4.01798,0.149367,0.404048,0.830959,5.92741,2.03807,3.78163,7.83354,8.35868,4.39424,3.93196,4.40178,0.760384
4.99412,6.19385,0.0206949,7.81849,5.28075,3.5003,9.53842,2.30533,5.6941,0.718004,7.49465,2.55966,0.171326,9.47253
7.34947,2.62213,0.0696051,9.85273,4.79755,2.46331,0.802862,3.6983,7.35415,1.17391,9.85702,6.90659,9.02814,5.99944
6.42426,2.58584,0.246582,4.30764,8.58533,3.66096,9.7756,8.47962,6.96244,7.72295,9.62471,2.45392,2.98217,1.31595
8.55639,7.18332,0.0253427,5.93442,9.72874,0.893767,1.54317,6.03401,3.60794,8.67779,7.69748,1.50188,2.12886,9.72821
